frame_nr,time,measurement_available,x,y,state1,state2,state3,state4,state5
0.0,0.0,0.0,24.23572156656652,9.76546222817988,24.23572156656652,9.76546222817988,1.2546269926967764,-4.10223943542474,-0.28218370421091366
1.0,0.04,0.0,24.26298300522139,9.692017585420636,24.26298300522139,9.692017585420636,1.2582292642697783,-4.120122295023832,-0.27953578163638804
2.0,0.08,0.0,24.29266309576692,9.609304977783212,24.29266309576692,9.609304977783212,1.2618966534614877,-4.138567960817558,-0.27634267434644044
3.0,0.12,0.0,24.325298884664488,9.52413242251482,24.325298884664488,9.52413242251482,1.2655925215137327,-4.157439161022187,-0.2727644345837708
4.0,0.16,0.0,24.358774883754343,9.444079761788549,24.358774883754343,9.444079761788549,1.2692862396240916,-4.176703166416131,-0.2689379457113533
5.0,0.2,0.0,24.391109111050586,9.36344810558988,24.391109111050586,9.36344810558988,1.2729617338181245,-4.1963748110535075,-0.26492010869332466
6.0,0.24,0.0,24.42120905702279,9.285100060183082,24.42120905702279,9.285100060183082,1.2766029634229388,-4.216482683138367,-0.26080360201743974
7.0,0.28,0.0,24.450910920879537,9.206226528713168,24.450910920879537,9.206226528713168,1.2802026350378406,-4.237027447161583,-0.25659041030061647
8.0,0.32,0.0,24.47749656920403,9.128893263336654,24.47749656920403,9.128893263336654,1.2837466450297839,-4.257970674207729,-0.25237433737045306
9.0,0.36,0.0,24.50128609775244,9.047761085840179,24.50128609775244,9.047761085840179,1.287233617725791,-4.2792192655107435,-0.2481337991992462
10.0,0.4,1.0,24.52588364830127,8.96769431350254,24.52588364830127,8.96769431350254,1.290656849328256,-4.300629402826179,-0.2440216741922348
11.0,0.44,1.0,24.550850221390746,8.888419525015234,24.550850221390746,8.888419525015234,1.2940218649354587,-4.322044561752654,-0.2399929330056334
12.0,0.48,1.0,24.60184643891784,8.734672943308968,24.60184643891784,8.734672943308968,1.3005892445443643,-4.361233033868913,-0.23366620805240496
13.0,0.52,1.0,24.656149482334197,8.580748417642019,24.656149482334197,8.580748417642019,1.3072215677417807,-4.400882594722569,-0.22731288977363304
14.0,0.56,1.0,24.706433905250183,8.426649375919352,24.706433905250183,8.426649375919352,1.3139089787548712,-4.440788546023638,-0.2209055931654384
15.0,0.6,1.0,24.75821364441809,8.271020678665684,24.75821364441809,8.271020678665684,1.3206077773305052,-4.480534468126471,-0.21446359244352947
16.0,0.64,1.0,24.806393070458206,8.115809537424266,24.806393070458206,8.115809537424266,1.3273087636416723,-4.519962171766105,-0.20797265197557357
17.0,0.68,1.0,24.856372919813026,7.952535290336192,24.856372919813026,7.952535290336192,1.3339283266579343,-4.558434417552759,-0.2015052216210383
18.0,0.72,1.0,24.904608426564806,7.7875243361213276,24.904608426564806,7.7875243361213276,1.340453773167134,-4.595828262315354,-0.19506228831796654
19.0,0.76,1.0,24.952577382159493,7.618332747391354,24.952577382159493,7.618332747391354,1.3468697553587483,-4.632024801247276,-0.18881409867829405
20.0,0.8,1.0,24.999826999417245,7.4469972531192905,24.999826999417245,7.4469972531192905,1.3531730237913737,-4.6669010537085835,-0.182762071220878
21.0,0.84,1.0,25.046999507017198,7.2741820411674025,25.046999507017198,7.2741820411674025,1.3593643950771346,-4.7003910583472805,-0.17723911131538964
22.0,0.88,1.0,25.08949856387619,7.103728205384073,25.08949856387619,7.103728205384073,1.3654477928612923,-4.732444235045856,-0.17223442404984382
23.0,0.92,1.0,25.131333730256678,6.935983824141873,25.131333730256678,6.935983824141873,1.3714389938315623,-4.7631795384975195,-0.16775645730362382
24.0,0.96,1.0,25.171182445474088,6.762553915092544,25.171182445474088,6.762553915092544,1.377356436279323,-4.792692229425758,-0.16379590800119184
25.0,1.0,1.0,25.209818258453247,6.588690106132075,25.209818258453247,6.588690106132075,1.3832157598044084,-4.8210745392297065,-0.16037116771470078
26.0,1.04,1.0,25.25037777885882,6.405656359477352,25.25037777885882,6.405656359477352,1.3890354249828871,-4.848391747925448,-0.157461954710935
27.0,1.08,1.0,25.28900576038793,6.220324234446787,25.28900576038793,6.220324234446787,1.3948333120781375,-4.87472769769787,-0.1551023136440807
28.0,1.12,1.0,25.3325959093461,6.034543925429043,25.3325959093461,6.034543925429043,1.4006381448805505,-4.900172275436965,-0.15324746503238323
29.0,1.16,1.0,25.373031549022645,5.851522889995005,25.373031549022645,5.851522889995005,1.406469733927796,-4.924852362733189,-0.15193668966578838
30.0,1.2,1.0,25.414401707109192,5.6690844066125505,25.414401707109192,5.6690844066125505,1.4123539670917242,-4.9489258339649815,-0.15104740914342515
31.0,1.24,1.0,25.451751873214185,5.479783287221241,25.451751873214185,5.479783287221241,1.4183065773772652,-4.972562834957778,-0.15062371951936798
32.0,1.28,1.0,25.48991357476088,5.292248953696194,25.48991357476088,5.292248953696194,1.4243450426665807,-4.995965169097231,-0.15038587074053786
