frame_nr,time,measurement_available,x,y,state1,state2,state3,state4,state5
0.0,0.0,0.0,9.358471824307841,24.76203022865264,9.358471824307841,24.76203022865264,0.4661664182706311,-5.241415057025483,-0.28315868175868836
1.0,0.04,0.0,9.455240727212352,24.722155381775313,9.455240727212352,24.722155381775313,0.47020598896553956,-5.243082822233527,-0.28081292547890546
2.0,0.08,0.0,9.562596921093409,24.676344366193106,9.562596921093409,24.676344366193106,0.47427438447625847,-5.243775729259576,-0.27797617676976616
3.0,0.12,0.0,9.660823356930543,24.634106633147425,9.660823356930543,24.634106633147425,0.47833057055185124,-5.243488126921496,-0.2747789884584348
4.0,0.16,0.0,9.765807918275666,24.58742803795922,9.765807918275666,24.58742803795922,0.4823372929448336,-5.24235210068914,-0.2713340776644756
5.0,0.2,0.0,9.866646288231317,24.54091979428852,9.866646288231317,24.54091979428852,0.48627353615403596,-5.240535068345769,-0.2676844314982631
6.0,0.24,0.0,9.971020182604082,24.493871136264964,9.971020182604082,24.493871136264964,0.49011775516612677,-5.238257416476272,-0.2639074221696797
7.0,0.28,0.0,10.072948336628702,24.447713447334298,10.072948336628702,24.447713447334298,0.49386542167962605,-5.235719029783502,-0.2600009496756953
8.0,0.32,0.0,10.171219354432411,24.401175155434252,10.171219354432411,24.401175155434252,0.4975100352797394,-5.233123939448267,-0.2560462703662656
9.0,0.36,0.0,10.264430737187936,24.355209258707493,10.264430737187936,24.355209258707493,0.5010604528833082,-5.230613526833055,-0.2520291480716133
10.0,0.4,1.0,10.36326884456509,24.306664175544782,10.36326884456509,24.306664175544782,0.5045214628408562,-5.228290095241611,-0.24808907660688845
11.0,0.44,1.0,10.461496560879368,24.25658850028168,10.461496560879368,24.25658850028168,0.5079105057343484,-5.226215849614026,-0.24419860567570817
12.0,0.48,1.0,10.65541796436498,24.162909491055263,10.65541796436498,24.162909491055263,0.5147994629441278,-5.2257494507271245,-0.23815922159985797
13.0,0.52,1.0,10.850682121342079,24.065930354442823,10.850682121342079,24.065930354442823,0.5217289564317232,-5.22457231575928,-0.2320652275777458
14.0,0.56,1.0,11.045034957137458,23.966613667391577,11.045034957137458,23.966613667391577,0.528702281175091,-5.22279547483362,-0.22591741748779898
15.0,0.6,1.0,11.240809430936057,23.862752716933155,11.240809430936057,23.862752716933155,0.5356837407085223,-5.220322554623912,-0.2197601471042569
16.0,0.64,1.0,11.428520335478577,23.762372389220737,11.428520335478577,23.762372389220737,0.5426842530153552,-5.21728987364383,-0.2136138836558285
17.0,0.68,1.0,11.619314416387201,23.659283594584025,11.619314416387201,23.659283594584025,0.5496298270050082,-5.21339443954829,-0.20757367662969345
18.0,0.72,1.0,11.802607409950493,23.558274862363938,11.802607409950493,23.558274862363938,0.5565299374510914,-5.208827744231978,-0.20167519627616737
19.0,0.76,1.0,11.985097737389191,23.45483346004219,11.985097737389191,23.45483346004219,0.5633908710315806,-5.203746768202163,-0.196096008474285
20.0,0.8,1.0,12.159021423338796,23.353239576307764,12.159021423338796,23.353239576307764,0.5702245763028787,-5.1982494542896145,-0.19086373234252468
21.0,0.84,1.0,12.342341456293704,23.24830132779193,12.342341456293704,23.24830132779193,0.5770458707542006,-5.192422953471254,-0.1862848849189554
22.0,0.88,1.0,12.521088185459945,23.143318194766646,12.521088185459945,23.143318194766646,0.5838662690858689,-5.186270761634047,-0.182363333855303
23.0,0.92,1.0,12.704760118029144,23.033918400296933,12.704760118029144,23.033918400296933,0.590705537638293,-5.179911148262854,-0.1791113514303829
24.0,0.96,1.0,12.882858881225474,22.927156064856582,12.882858881225474,22.927156064856582,0.597584088309112,-5.173403229668674,-0.17651622614395301
25.0,1.0,1.0,13.061972050055036,22.81810705428311,13.061972050055036,22.81810705428311,0.6045172188400455,-5.166802262246369,-0.17458057508077504
26.0,1.04,1.0,13.237201280525042,22.70906585799903,13.237201280525042,22.70906585799903,0.6115203951927294,-5.160122455056951,-0.17326389213905163
27.0,1.08,1.0,13.41043568828323,22.597626979311208,13.41043568828323,22.597626979311208,0.6186004899795985,-5.153402053026559,-0.17256533250282075
28.0,1.12,1.0,13.587585572885558,22.48403567831475,13.587585572885558,22.48403567831475,0.6257645785101482,-5.146636758828638,-0.1724080274005601
29.0,1.16,1.0,13.763257625467057,22.36776711319267,13.763257625467057,22.36776711319267,0.633008118983477,-5.139820849234873,-0.1727806488285702
30.0,1.2,1.0,13.933705736831303,22.254198351729613,13.933705736831303,22.254198351729613,0.6403298431397892,-5.132969375131889,-0.17352826038698665
31.0,1.24,1.0,14.105767833428661,22.13675816378911,14.105767833428661,22.13675816378911,0.6477214033545313,-5.126111847052892,-0.17463583630023033
32.0,1.28,1.0,14.278707074224476,22.01939875135772,14.278707074224476,22.01939875135772,0.6551723855472509,-5.119366719817114,-0.1758082725819154
33.0,1.32,1.0,14.44844585165128,21.90508137657157,14.44844585165128,21.90508137657157,0.6626721922198942,-5.11288004600867,-0.17703557724300809
34.0,1.36,1.0,14.622610321527475,21.78455024547213,14.622610321527475,21.78455024547213,0.670207985970979,-5.106803987815333,-0.17830104568163033
35.0,1.4000000000000001,1.0,14.791564612282343,21.667478438797723,14.791564612282343,21.667478438797723,0.6777686156797305,-5.1012849614786475,-0.1795873184056062
36.0,1.44,1.0,14.963384602213745,21.54711622967674,14.963384602213745,21.54711622967674,0.6853443256135426,-5.096458452155066,-0.18087233285862553
37.0,1.48,1.0,15.12635591902266,21.42963349779919,15.12635591902266,21.42963349779919,0.6929278284206004,-5.092457990034404,-0.18213642313139183
38.0,1.52,1.0,15.293201667814785,21.30663630812582,15.293201667814785,21.30663630812582,0.7005128403737705,-5.089354998041695,-0.18335188332124816
39.0,1.56,1.0,15.45695148189059,21.184119957735682,15.45695148189059,21.184119957735682,0.7080969568276217,-5.087235944043958,-0.1844955354575257
40.0,1.6,1.0,15.622393419358374,21.058199815045615,15.622393419358374,21.058199815045615,0.7156818382704195,-5.08615626082152,-0.1855496336125497
41.0,1.6400000000000001,1.0,15.784748842527796,20.929921157275263,15.784748842527796,20.929921157275263,0.7232702430664574,-5.086149149495635,-0.18650107108907427
42.0,1.68,1.0,15.942668515881119,20.805640312796005,15.942668515881119,20.805640312796005,0.7308637412035277,-5.087204084631795,-0.18734161849536052
43.0,1.72,1.0,16.099182102972367,20.677362479290256,16.099182102972367,20.677362479290256,0.7384662255373422,-5.089221527824819,-0.1880665088428677
44.0,1.76,1.0,16.249814524764634,20.55392494093383,16.249814524764634,20.55392494093383,0.7460815141467625,-5.092071764089343,-0.18867580642304388
45.0,1.8,1.0,16.40435161489591,20.423678008437562,16.40435161489591,20.423678008437562,0.7537117508261365,-5.095580569099042,-0.189172686780304
46.0,1.84,1.0,16.5566938379941,20.29441019801599,16.5566938379941,20.29441019801599,0.7613557597643099,-5.099567822191669,-0.1895613566835928
47.0,1.8800000000000001,1.0,16.71658139900648,20.154677749278214,16.71658139900648,20.154677749278214,0.7690097172820634,-5.103771730972477,-0.18984561821262985
48.0,1.92,1.0,16.871868881349574,20.017912414657683,16.871868881349574,20.017912414657683,0.7766674028250324,-5.10793313991781,-0.19002843519601936
49.0,1.96,1.0,17.026629001073932,19.883240003010886,17.026629001073932,19.883240003010886,0.7843209529381647,-5.111833532671988,-0.19011002335868135
50.0,2.0,1.0,17.180405129687777,19.746986172122377,17.180405129687777,19.746986172122377,0.7919595023294527,-5.11523840818779,-0.19008635966742554
51.0,2.04,1.0,17.314008507899025,19.627227838750716,17.314008507899025,19.627227838750716,0.7962897382979979,-4.863891312505562,-0.18043931409854602
52.0,2.08,1.0,17.45628368814165,19.49713334950982,17.45628368814165,19.49713334950982,0.8005973185103124,-4.611807083526245,-0.17075661282468674
53.0,2.12,1.0,17.596995344049468,19.364451822185934,17.596995344049468,19.364451822185934,0.804875953364505,-4.358799932741367,-0.16104590404498112
54.0,2.16,1.0,17.735535141323183,19.233418638182666,17.735535141323183,19.233418638182666,0.8091208678650503,-4.104714263300273,-0.1513066342408441
55.0,2.2,1.0,17.87495053842705,19.100949751823006,17.87495053842705,19.100949751823006,0.8133254705560976,-3.849444048681471,-0.14153020643514808
56.0,2.24,1.0,18.013165174800907,18.96726065202728,18.013165174800907,18.96726065202728,0.8174850751565431,-3.5929243929156507,-0.13170181479186516
57.0,2.2800000000000002,1.0,18.15292207820587,18.83129617404598,18.15292207820587,18.83129617404598,0.8215936078685486,-3.3351368238110766,-0.12180351560014624
58.0,2.32,1.0,18.289580883157626,18.695776433524433,18.289580883157626,18.695776433524433,0.8256477928304451,-3.076166971382673,-0.1118164196781803
59.0,2.36,1.0,18.428148660246546,18.557935330210658,18.428148660246546,18.557935330210658,0.8296436077686795,-2.8161172808408357,-0.10172251304751027
60.0,2.4,1.0,18.563913304834717,18.416247917806473,18.563913304834717,18.416247917806473,0.8335801323686424,-2.5551002682276573,-0.09150765697546039
61.0,2.44,1.0,18.697004627775193,18.27297102766249,18.697004627775193,18.27297102766249,0.8374554982375374,-2.2932502069082363,-0.08116549825112215
62.0,2.48,1.0,18.836245372429754,18.124976161081257,18.836245372429754,18.124976161081257,0.841275956280376,-2.0307523423732734,-0.0706991788060246
63.0,2.52,1.0,18.97431097323711,17.97371724663526,18.97431097323711,17.97371724663526,0.8450453968484716,-1.7678365496272903,-0.06012190591572832
64.0,2.56,1.0,19.111742987432496,17.820304740237876,19.111742987432496,17.820304740237876,0.8487709908265255,-1.5047363414809634,-0.04945861538340121
65.0,2.6,1.0,19.240670583982737,17.673497803679354,19.240670583982737,17.673497803679354,0.8524595258038238,-1.2416975840292817,-0.038746618117770075
66.0,2.64,1.0,19.36941177299167,17.522851469105643,19.36941177299167,17.522851469105643,0.8561221881834781,-0.9789486366182398,-0.028034573315720717
