frame_nr,time,measurement_available,use_hbb,x,y,state1,state2,state3,state4,state5
0.0,0.0,0.0,False,-12.685555463463137,23.08902568360621,-12.925189720170875,22.963669129998685,5.850434692511865,-5.1337764292112205,0.28433122461929067
1.0,0.04,0.0,False,-12.638889322622239,23.113451905989333,-12.827803114177968,23.012953659686694,5.853009039419668,-5.144875229840786,0.283091172804906
2.0,0.08,0.0,False,-12.592396001053743,23.13783517563961,-12.731085966493891,23.065164338331787,5.855108053402628,-5.155292923229505,0.27993966471332893
3.0,0.12,0.0,False,-12.545943870183944,23.162068634929934,-12.636142298605568,23.11550743213415,5.8576533405144104,-5.164899260765125,0.2776926441499374
4.0,0.16,0.0,False,-12.499538526930738,23.18608746477118,-12.54352775799526,23.16448371936438,5.859998395641802,-5.173696698346284,0.2721749814794524
5.0,0.2,0.0,False,-12.45306069903833,23.209829054453635,-12.449583923335258,23.212375822121555,5.862620862034309,-5.181728697937066,0.26809560557655954
6.0,0.24,0.0,False,-12.359150547051962,23.25784437668159,-12.358892477576855,23.260009240288063,5.865366607035456,-5.189100362374455,0.25829175685006417
7.0,0.28,0.0,False,-12.256907995980178,23.310065494557566,-12.26694275007426,23.308518063191553,5.868325055882929,-5.195922641942458,0.2508509045641457
8.0,0.32,0.0,False,-12.146059201656222,23.366058930277042,-12.174326823225561,23.35593630925255,5.8713125259838055,-5.202320001322476,0.2445196064586246
9.0,0.36,0.0,False,-12.026096389342426,23.426066985124205,-12.081890437651897,23.402256933342372,5.874508399381067,-5.20838369863306,0.23941108833978564
10.0,0.4,1.0,False,-11.89679842763427,23.49002827889775,-11.988282420114238,23.447244951278215,5.877634215498087,-5.2141789972634935,0.23487398139280488
11.0,0.44,1.0,False,-11.757982781943145,23.55783165656246,-11.892178048320817,23.49183767450619,5.881008776822801,-5.219769330092383,0.2313528469011617
12.0,0.48,1.0,False,-11.610232514766214,23.629007251313826,-11.703135052388351,23.587385956322432,5.887026859422219,-5.234576232950868,0.22536027278813195
13.0,0.52,1.0,False,-11.453978734253905,23.703220018329304,-11.511749228930388,23.68109213124601,5.893545588991769,-5.2486148851318575,0.2201096119521538
14.0,0.56,1.0,False,-11.288670007789491,23.780829745204315,-11.31655136315382,23.77559603545291,5.900391158203842,-5.261954044990989,0.21519124646918608
15.0,0.6,1.0,False,-11.11434673817899,23.861641030136592,-11.121250179205527,23.868057950873403,5.907593119902218,-5.274432558343089,0.2108776547186213
16.0,0.64,1.0,False,-10.931017073763966,23.94591891721142,-10.922611820732891,23.95821297643334,5.91502554002816,-5.286187322239308,0.20673209378087098
17.0,0.68,1.0,False,-10.73879992268246,24.03335083737427,-10.733639538630579,24.04294078255312,5.922622268832505,-5.296825840193684,0.20315495257167204
18.0,0.72,1.0,False,-10.546002488164481,24.11922018469586,-10.54815116443887,24.12485850036179,5.930432954897723,-5.306497325616864,0.19978545391255495
19.0,0.76,1.0,False,-10.352585773700726,24.20372300462478,-10.355930832117036,24.20964330487768,5.938383817936004,-5.315306057283744,0.19680736449917352
20.0,0.8,1.0,False,-10.159016610026187,24.286448439051807,-10.164334471936362,24.291181067597375,5.946589028337677,-5.323318401178742,0.19440764081789694
21.0,0.84,1.0,False,-9.964834028342077,24.36764178527525,-9.971656111548977,24.374301709101335,5.95493796831609,-5.330615577506852,0.19224062116853777
22.0,0.88,1.0,False,-9.770284017696277,24.44721083001011,-9.777789386424265,24.453588796297637,5.963646580137457,-5.337233010046825,0.1911706885174072
23.0,0.92,1.0,False,-9.574568018790607,24.525341979653266,-9.582363272690582,24.53194877685985,5.972221913591952,-5.343274366373988,0.18994377751670571
24.0,0.96,1.0,False,-9.37725386911106,24.60224862476449,-9.384165369829088,24.610623150464104,5.98098364075081,-5.348786668813832,0.19087116672558538
25.0,1.0,1.0,False,-9.179026023157062,24.67764840546472,-9.187290562733882,24.68557581415024,5.989596514319809,-5.353815288400541,0.19145500754159922
26.0,1.04,1.0,False,-8.979960615281454,24.751619409524597,-8.98524178068031,24.76118475933128,5.998092960252366,-5.358367861872358,0.1963293345671836
27.0,1.08,1.0,False,-8.780160185371212,24.823738804930198,-8.782561703629119,24.833472468516774,6.006324259820286,-5.3624361549120305,0.19993763985227975
28.0,1.12,1.0,False,-8.57926226806041,24.894237574594126,-8.580763550668193,24.902383428627818,6.014355386219633,-5.3660014723562455,0.20253251826559046
29.0,1.16,1.0,False,-8.377242555053632,24.963065695193407,-8.377695517963863,24.970831596585267,6.021904162958235,-5.3690738482111,0.2039694276325444
30.0,1.2,1.0,False,-8.174232407707121,25.02986851497119,-8.175424526623056,25.03904089258025,6.02946836455787,-5.3717033031054005,0.20508551697236627
31.0,1.24,1.0,False,-7.9698583705453965,25.09496192807489,-7.974614985304688,25.10486211225605,6.036475006414919,-5.3739420789776045,0.20519111392441527
32.0,1.28,1.0,False,-7.7644542528101965,25.158146006830304,-7.773851382536293,25.167615058562884,6.04320337793856,-5.375869999043059,0.20499606983308039
33.0,1.32,1.0,False,-7.557896497875641,25.219679562964725,-7.567912296005451,25.229075262600826,6.049246813966424,-5.37758296220852,0.20383005761653994
34.0,1.36,1.0,False,-7.350436029463669,25.279304438235098,-7.360146429616021,25.289058103452046,6.054776947234901,-5.37921007010636,0.20240541100125897
35.0,1.4000000000000001,1.0,False,-7.14211090657046,25.336919768948075,-7.151053749017464,25.345454168019707,6.059400924663305,-5.3808928714040665,0.19999675272740663
36.0,1.44,1.0,False,-6.932460581057157,25.39209870867604,-6.939176153954908,25.401603358290885,6.063211573684219,-5.3827568635564615,0.197643354330227
37.0,1.48,1.0,False,-6.721119828743709,25.444860589942433,-6.725796485593117,25.456209625640863,6.065665096688752,-5.384931888191213,0.19418190604515936
38.0,1.52,1.0,False,-6.507918572218779,25.495455656005774,-6.510426399349008,25.5103415859954,6.066484488790534,-5.387544758498603,0.19158554578644033
39.0,1.56,1.0,False,-6.293162905415709,25.54398364844297,-6.298698398136475,25.558257056601875,6.0646674643955745,-5.39072135368202,0.18755150041245866
40.0,1.6,1.0,False,-6.076757464239638,25.59082016876829,-6.086119166138571,25.604600234428,6.059530279224687,-5.394567885529187,0.18509273047407251
41.0,1.6400000000000001,1.0,False,-5.858788555754137,25.63617150468385,-5.869270945976728,25.646009229587868,6.049094149055437,-5.39916363235057,0.1800736382604545
42.0,1.68,1.0,False,-5.6395031640882465,25.680254497515623,-5.649866709856772,25.68524280618641,6.0317308020335805,-5.404582495753857,0.1779499182949657
