frame_nr,time,measurement_available,x,y,state1,state2,state3,state4,state5
0.0,0.0,0.0,-27.52464881718292,13.948336878645263,-27.52464881718292,13.948336878645263,5.243316111639866,-4.806803417492456,-0.28304012700107056
1.0,0.04,0.0,-27.478203434383186,14.035156172076029,-27.478203434383186,14.035156172076029,5.246995046457764,-4.818397883500891,-0.28064439261856305
2.0,0.08,0.0,-27.43259521332237,14.121507903106682,-27.43259521332237,14.121507903106682,5.250808968192167,-4.829400989365019,-0.2777772829008257
3.0,0.12,0.0,-27.389506639779487,14.205968240623434,-27.389506639779487,14.205968240623434,5.254729375507164,-4.839665576069474,-0.27460362604542204
4.0,0.16,0.0,-27.344552588260573,14.288475244574725,-27.344552588260573,14.288475244574725,5.258724448740998,-4.849202488056038,-0.27125974861085755
5.0,0.2,0.0,-27.29972336113786,14.374897530508758,-27.29972336113786,14.374897530508758,5.262771981101951,-4.858123643924364,-0.2677992000839689
6.0,0.24,0.0,-27.254157319745314,14.461877697250774,-27.254157319745314,14.461877697250774,5.266842841982024,-4.866598964238818,-0.2643048729065979
7.0,0.28,0.0,-27.207576834350192,14.547750576543276,-27.207576834350192,14.547750576543276,5.270917414137848,-4.874805036249688,-0.26076841825524116
8.0,0.32,0.0,-27.16071049258947,14.635380329245514,-27.16071049258947,14.635380329245514,5.274969557190227,-4.882889147503254,-0.25726727837532937
9.0,0.36,0.0,-27.112404002588512,14.720015566032364,-27.112404002588512,14.720015566032364,5.278983401184746,-4.890951156320316,-0.25376279159654064
10.0,0.4,1.0,-27.061287183587854,14.806561597286182,-27.061287183587854,14.806561597286182,5.282937201687097,-4.899035913279839,-0.25038328372492136
11.0,0.44,1.0,-27.007715790302456,14.892284278327201,-27.007715790302456,14.892284278327201,5.286817975889034,-4.907174097072514,-0.24706160166135635
12.0,0.48,1.0,-26.907762118500955,15.067259438652808,-26.907762118500955,15.067259438652808,5.294054642296867,-4.925770499375321,-0.24176257238063678
13.0,0.52,1.0,-26.807149102080633,15.241686644662874,-26.807149102080633,15.241686644662874,5.301376772939223,-4.943928894533034,-0.23640548300511463
14.0,0.56,1.0,-26.707067197240015,15.410811118307418,-26.707067197240015,15.410811118307418,5.308750490388741,-4.961693275626972,-0.2309214464709964
15.0,0.6,1.0,-26.60600528354247,15.579737938064138,-26.60600528354247,15.579737938064138,5.3161119524083125,-4.9788745810741215,-0.2252870787481457
16.0,0.64,1.0,-26.506006354591857,15.741158105038974,-26.506006354591857,15.741158105038974,5.323428730309212,-4.995543047721251,-0.2194483346087664
17.0,0.68,1.0,-26.402310238441522,15.906570906299535,-26.402310238441522,15.906570906299535,5.330606440695542,-5.011198026154119,-0.21344014265484645
18.0,0.72,1.0,-26.29957689874709,16.07062237936409,-26.29957689874709,16.07062237936409,5.337611469920957,-5.02586303620861,-0.20723130550847055
19.0,0.76,1.0,-26.19381344807145,16.238848940494623,-26.19381344807145,16.238848940494623,5.344409934966725,-5.039530354399982,-0.20096080345671022
20.0,0.8,1.0,-26.088899112405528,16.404637978011003,-26.088899112405528,16.404637978011003,5.350982551092459,-5.052130391295442,-0.1946089596320471
21.0,0.84,1.0,-25.978800124473413,16.56841405118531,-25.978800124473413,16.56841405118531,5.357316525593534,-5.063633686538813,-0.18848497357400973
22.0,0.88,1.0,-25.86638974779509,16.731864531560735,-25.86638974779509,16.731864531560735,5.363407754456535,-5.073954177873107,-0.18256748466533168
23.0,0.92,1.0,-25.74939633844442,16.894710637565105,-25.74939633844442,16.894710637565105,5.369259920982189,-5.083140036896794,-0.17686224509409068
24.0,0.96,1.0,-25.63390669481,17.056669492377768,-25.63390669481,17.056669492377768,5.374885827095523,-5.091176729891132,-0.17136827082382772
25.0,1.0,1.0,-25.516133250087726,17.216695145914965,-25.516133250087726,17.216695145914965,5.380300130878349,-5.09801404636964,-0.16612034773608741
26.0,1.04,1.0,-25.394846676051422,17.378892705942985,-25.394846676051422,17.378892705942985,5.385527702051143,-5.103527028224886,-0.16112373504914693
27.0,1.08,1.0,-25.27090383690451,17.542104270989913,-25.27090383690451,17.542104270989913,5.390594621588382,-5.107577074820984,-0.15644159937923918
28.0,1.12,1.0,-25.143717249478886,17.705491301336256,-25.143717249478886,17.705491301336256,5.39553757308701,-5.110027484541604,-0.15206512719202575
29.0,1.16,1.0,-25.015435448153184,17.870072436782387,-25.015435448153184,17.870072436782387,5.400389374347045,-5.1107688197213035,-0.14807229146299822
30.0,1.2,1.0,-24.88928459437443,18.032061771989156,-24.88928459437443,18.032061771989156,5.405188504321282,-5.109722206641404,-0.14438610047268502
31.0,1.24,1.0,-24.767314734863653,18.19311801882524,-24.767314734863653,18.19311801882524,5.409966358867225,-5.106857838243899,-0.1410938634550199
32.0,1.28,1.0,-24.645451902931146,18.350338837775396,-24.645451902931146,18.350338837775396,5.414754653739931,-5.102189974956227,-0.1379670728851553
33.0,1.32,1.0,-24.521004383824668,18.507514528315667,-24.521004383824668,18.507514528315667,5.419579374992778,-5.095781399035408,-0.1351018557651098
34.0,1.36,1.0,-24.395166714972913,18.666385602448237,-24.395166714972913,18.666385602448237,5.42446569500406,-5.087698250309932,-0.13258002151353185
35.0,1.4000000000000001,1.0,-24.263594224767267,18.827233528846826,-24.263594224767267,18.827233528846826,5.429431660600748,-5.078033692612588,-0.1304691654557901
36.0,1.44,1.0,-24.12844400880677,18.99098173715118,-24.12844400880677,18.99098173715118,5.434493435373981,-5.066887921078061,-0.12881810858493864
