frame_nr,time,measurement_available,use_hbb,x,y,state1,state2,state3,state4,state5
0.0,0.0,0.0,False,12.261201589836853,-28.876588828005993,12.376026186200505,-28.829611325647306,2.7675965502641904,-2.5394521220293695,0.2815838306528587
1.0,0.04,0.0,False,12.238034124662306,-28.88601040017784,12.332515375899593,-28.846834011681786,2.7687001896652363,-2.542068191520045,0.27967889646308497
2.0,0.08,0.0,False,12.213791550711983,-28.895381932019077,12.285471264320087,-28.866855609704793,2.769558506026328,-2.543553907281628,0.27534895308954466
3.0,0.12,0.0,False,12.189272564127224,-28.905235021616406,12.236946957426987,-28.886857758085096,2.770856083160337,-2.5438715452354437,0.2719185046088309
4.0,0.16,0.0,False,12.164692928544142,-28.9152339220576,12.192081037152263,-28.905593409434935,2.7720726860478897,-2.543123113032351,0.2643258073535917
5.0,0.2,0.0,False,12.139844904481874,-28.92545172645671,12.144168718021678,-28.92378085348204,2.7734962562456964,-2.54145740308002,0.2581225592291563
6.0,0.24,0.0,False,12.091390869083368,-28.945233416517382,12.099029333615015,-28.94253983320895,2.7750534591050386,-2.5390969764897386,0.2446169155027714
7.0,0.28,0.0,False,12.038207975815363,-28.966938356161396,12.04409353305974,-28.960982654907728,2.776564781605664,-2.5362745362467276,0.23333271925532323
8.0,0.32,0.0,False,11.980667093590249,-28.99015663147915,11.99312067144915,-28.984059738395036,2.777971009304213,-2.533260415706296,0.22380861523467147
9.0,0.36,0.0,False,11.918523243083655,-29.014901349248877,11.943476208296405,-29.00522402602833,2.779496566796233,-2.530296849445881,0.21591215932057736
10.0,0.4,1.0,False,11.851464899153386,-29.04130984443707,11.891364663859207,-29.02762977044786,2.781048005983247,-2.5276138053384942,0.20926032409115444
11.0,0.44,1.0,False,11.779955099027582,-29.069437772693224,11.843031796816916,-29.047209916314664,2.782712553325347,-2.5254204269237635,0.2034730474412728
12.0,0.48,1.0,False,11.703750887297694,-29.09919323202265,11.74750354995155,-29.085588347765984,2.7851351887483853,-2.5254999990611773,0.19359762433285824
13.0,0.52,1.0,False,11.623754898266492,-29.130723962658376,11.652521559843834,-29.122256638200042,2.7880335199562056,-2.525600450844058,0.18405443716723713
14.0,0.56,1.0,False,11.539840478813177,-29.163377621293634,11.553364601854458,-29.15904965355212,2.791050145661633,-2.5260786605751373,0.17441215263648982
15.0,0.6,1.0,False,11.451752080205772,-29.197328786559943,11.454439253919315,-29.19608685650501,2.794287771068464,-2.5271177314971354,0.16490793767701725
16.0,0.64,1.0,False,11.359791541833463,-29.232164052716396,11.35756091663782,-29.233188064299718,2.797417296251116,-2.529110152512486,0.15518439893494534
17.0,0.68,1.0,False,11.263631025631604,-29.268102037768116,11.260783004586225,-29.26984988583262,2.800391171618003,-2.532041506354098,0.14539286321482348
18.0,0.72,1.0,False,11.167628709106166,-29.303252157237818,11.164137653716542,-29.30782069190078,2.803266962002197,-2.5362916216018254,0.13538426412462698
19.0,0.76,1.0,False,11.071384939163433,-29.337850286518446,11.070062057462676,-29.34324998338284,2.805952685702147,-2.5421789001144335,0.1250238866321165
20.0,0.8,1.0,False,10.97554571626899,-29.37167760252626,10.974503823614958,-29.378686843957706,2.8084276373165933,-2.549964384563004,0.11468956043967897
21.0,0.84,1.0,False,10.879615416928848,-29.40468081296965,10.879798741763809,-29.41081769816884,2.8104425765915466,-2.5598756420890614,0.10361839159132366
22.0,0.88,1.0,False,10.784701992522725,-29.437152891824123,10.785266118596452,-29.442527751883574,2.8122696570190993,-2.5720602553278655,0.09355867825400266
23.0,0.92,1.0,False,10.690202116231085,-29.468458527176356,10.691478068171742,-29.472239661932726,2.813540958771307,-2.5866596859055386,0.08295726086755979
24.0,0.96,1.0,False,10.596082660985193,-29.498859676594236,10.593840090473758,-29.50283606028695,2.814745847832062,-2.603714634231331,0.07502883930540062
25.0,1.0,1.0,False,10.502268775353757,-29.528709803123682,10.499133150015576,-29.531150129638075,2.8156988771921667,-2.623196292670829,0.06659460976263491
26.0,1.04,1.0,False,10.408589455551892,-29.558022119429896,10.399205961177753,-29.55912217138235,2.816527813181466,-2.6449740770149512,0.06401872376389514
27.0,1.08,1.0,False,10.314904614076635,-29.587496717201045,10.313513248170494,-29.590380931698935,2.8172965021262746,-2.668851635480694,0.060857810935414314
28.0,1.12,1.0,False,10.220940166798348,-29.617009329644542,10.221284365378153,-29.614211874707188,2.818137935691144,-2.6945616379467596,0.057007149265925136
29.0,1.16,1.0,False,10.12692069061892,-29.64684954427743,10.128823646011758,-29.642233335497444,2.8189362296418183,-2.7217894391294464,0.05287031056255313
30.0,1.2,1.0,False,10.032810916341012,-29.67665246166605,10.038109315516895,-29.671601375206713,2.819849076747548,-2.750181917183666,0.04849447577353995
31.0,1.24,1.0,False,9.938032361369574,-29.706927011097093,9.944031305794443,-29.701122323326114,2.820798218684285,-2.7793559488772184,0.044355360584494886
32.0,1.28,1.0,False,9.843000716592623,-29.73760231651004,9.849265485535962,-29.735038273651476,2.8219085628394796,-2.8089202374566766,0.04065485802280561
33.0,1.32,1.0,False,9.746360691991606,-29.768534041119356,9.751657198535293,-29.76716648876203,2.8230807317537474,-2.8384786868498217,0.03724686924118982
34.0,1.36,1.0,False,9.648441423574027,-29.800488645451818,9.657263830198033,-29.80048202289449,2.824481243445694,-2.8676575815808105,0.03441934095701399
35.0,1.4000000000000001,1.0,False,9.549266521356289,-29.832942916622304,9.558632573416762,-29.830668151561714,2.8258298227151175,-2.896106697703252,0.03192926136440791
36.0,1.44,1.0,False,9.448369844845319,-29.866003822464826,9.456569045329768,-29.86417017337961,2.8274037786281383,-2.9234858670154784,0.030466063970109793
37.0,1.48,1.0,False,9.346272736725199,-29.899530446665675,9.353857868631291,-29.89655053092475,2.8291761368417587,-2.949514199319531,0.029776016136707502
