frame_nr,time,measurement_available,use_hbb,x,y,state1,state2,state3,state4,state5
0.0,0.0,0.0,False,-24.531673477654294,-10.074966256039813,-24.45500737368574,-10.279167202070498,4.36482194914776,-4.263426720398311,0.28247260217465586
1.0,0.04,0.0,False,-24.547096152804578,-10.03422189859487,-24.486341750238815,-10.194131946488886,4.3657729939489345,-4.266179600836296,0.2808431706498264
2.0,0.08,0.0,False,-24.563065502300894,-9.993242797360672,-24.51430125096264,-10.116212780355822,4.366852360237797,-4.267656831569669,0.2768331668711751
3.0,0.12,0.0,False,-24.579071324666558,-9.952060653890477,-24.547171878315268,-10.03308647870593,4.368342437201947,-4.267828275536698,0.2738862933812029
4.0,0.16,0.0,False,-24.595267086178417,-9.910829163540745,-24.577440968725675,-9.954602905352989,4.3699521595496345,-4.266818593869934,0.2668627540811061
5.0,0.2,0.0,False,-24.611485189435033,-9.869501844646555,-24.60977764399763,-9.872596223264747,4.371947023732328,-4.264827739407968,0.26151929291258647
6.0,0.24,0.0,False,-24.64338779563437,-9.787075529926678,-24.639632203706277,-9.789755753925222,4.374184414037867,-4.262100469493472,0.24903612984553822
7.0,0.28,0.0,False,-24.678070027891128,-9.697208410969877,-24.674850948775106,-9.70638908872127,4.37689102351811,-4.258893416001063,0.23929751272673597
8.0,0.32,0.0,False,-24.715743400877997,-9.59978216501758,-24.707117903591865,-9.622603506128925,4.379721976511187,-4.255489354780867,0.2314811713124556
9.0,0.36,0.0,False,-24.755984163478875,-9.494600521525527,-24.741028939785124,-9.539745750393148,4.382836282112498,-4.252122593698115,0.22550584972590063
10.0,0.4,1.0,False,-24.79883241880394,-9.381873048076626,-24.7736662220012,-9.456228655704642,4.385974857363023,-4.248986341486595,0.22089988384278525
11.0,0.44,1.0,False,-24.84420974307437,-9.261265206996775,-24.805936041878493,-9.372477740151869,4.3891902015870885,-4.246249060952001,0.2174558471498277
12.0,0.48,1.0,False,-24.89210981871354,-9.133482390948203,-24.867846305063175,-9.205593637964084,4.3937011788553795,-4.245772617989863,0.21118252318755243
13.0,0.52,1.0,False,-24.942223673290467,-8.99861270618681,-24.92870835381814,-9.04452407488054,4.398670546035174,-4.244924378252992,0.20547132523583808
14.0,0.56,1.0,False,-24.99473881871385,-8.856836635937135,-24.989820266924916,-8.876088400293359,4.403867712315284,-4.244002827746199,0.19986537913650307
15.0,0.6,1.0,False,-25.049218623234648,-8.707794594219553,-25.048771777301425,-8.714600697415074,4.409506871763081,-4.243085169236504,0.1944426140926567
16.0,0.64,1.0,False,-25.106101552920666,-8.552044523390588,-25.108928210972337,-8.54590997138639,4.415494295579116,-4.242476120793216,0.1892246227715885
17.0,0.68,1.0,False,-25.164987908784656,-8.389349774733788,-25.16653303573719,-8.384144777390928,4.422061729536482,-4.242020248152937,0.18446990826511162
18.0,0.72,1.0,False,-25.222969093281975,-8.227549350155947,-25.22610334912128,-8.222822556345951,4.428962826115557,-4.242008479439429,0.1801306919800615
19.0,0.76,1.0,False,-25.280169768517986,-8.065776441280521,-25.284784503249053,-8.063066733382508,4.43615681765052,-4.242655686808453,0.17600376641915907
20.0,0.8,1.0,False,-25.336092571356513,-7.904576973769361,-25.340306789513896,-7.900283291499751,4.443497975638358,-4.24412182770162,0.1724394462722279
21.0,0.84,1.0,False,-25.391008977852206,-7.743318275040981,-25.399378448547445,-7.742977876586004,4.45084274251341,-4.246561169457564,0.16861734498759756
22.0,0.88,1.0,False,-25.444352681798605,-7.582808079730915,-25.45368595638238,-7.582835504927074,4.458256129615963,-4.250059452438594,0.16572278285217798
23.0,0.92,1.0,False,-25.496186185611347,-7.4221240547638265,-25.50563933453364,-7.425788967607845,4.465676928175607,-4.25471861504281,0.16258822258539118
24.0,0.96,1.0,False,-25.546254660083626,-7.261165594556184,-25.557915781414273,-7.265022077250859,4.47307164880053,-4.2605564000094684,0.1618688836153267
25.0,1.0,1.0,False,-25.594252586529297,-7.100016050878119,-25.604971098148724,-7.102894257670566,4.480436303997752,-4.26754602714608,0.16078889849862352
26.0,1.04,1.0,False,-25.640686963179693,-6.939017991892382,-25.65285224875405,-6.940755011402915,4.487900261225568,-4.275601900164229,0.1657797346850897
