frame_nr,time,measurement_available,x,y,state1,state2,state3,state4,state5
0.0,0.0,0.0,-12.617681551292215,-23.41495064664569,-12.617681551292215,-23.41495064664569,3.6597771153731267,-3.906803554952345,-0.2833007107249472
1.0,0.04,0.0,-12.701644836823215,-23.37754591296128,-12.701644836823215,-23.37754591296128,3.6637316481524786,-3.9154179216219567,-0.2809909985582214
2.0,0.08,0.0,-12.77244849310628,-23.347713201650176,-12.77244849310628,-23.347713201650176,3.667786355236201,-3.922774612508105,-0.27821349764108705
3.0,0.12,0.0,-12.850262933130212,-23.310281383897816,-12.850262933130212,-23.310281383897816,3.671899386650809,-3.9286296205738522,-0.2751119732580533
4.0,0.16,0.0,-12.919226643211545,-23.275249621470802,-12.919226643211545,-23.275249621470802,3.6760405853695013,-3.932840539285038,-0.2718025418619891
5.0,0.2,0.0,-12.997427950145894,-23.23899945423756,-12.997427950145894,-23.23899945423756,3.680176569865875,-3.935392731291139,-0.2683248169497362
6.0,0.24,0.0,-13.066330674034495,-23.20363039365958,-13.066330674034495,-23.20363039365958,3.6842694039475834,-3.936292316661205,-0.2647454405369106
7.0,0.28,0.0,-13.137886465754056,-23.166174355910144,-13.137886465754056,-23.166174355910144,3.6882901163915256,-3.9356157183932265,-0.2610491001451888
8.0,0.32,0.0,-13.20557880346775,-23.125455821592563,-13.20557880346775,-23.125455821592563,3.6922176163556806,-3.933459911477189,-0.2573012506394452
9.0,0.36,0.0,-13.277668062188804,-23.085895609595728,-13.277668062188804,-23.085895609595728,3.696036124055012,-3.9299414181708068,-0.2534642962721908
10.0,0.4,1.0,-13.347717408071837,-23.044911857874762,-13.347717408071837,-23.044911857874762,3.6997316644794713,-3.925163934953729,-0.24965678991866747
11.0,0.44,1.0,-13.417238618162253,-23.005699058177086,-13.417238618162253,-23.005699058177086,3.7032968854674317,-3.919260035992761,-0.24582202695797334
12.0,0.48,1.0,-13.557635337258555,-22.926372895291415,-13.557635337258555,-22.926372895291415,3.7102476073566564,-3.9169668334787824,-0.2398200492129717
13.0,0.52,1.0,-13.699337232944561,-22.854778683524273,-13.699337232944561,-22.854778683524273,3.7171977816067083,-3.911946573364826,-0.23361591080227698
14.0,0.56,1.0,-13.839684489229066,-22.776319549330104,-13.839684489229066,-22.776319549330104,3.7241190530076755,-3.9043879042737095,-0.22715232085941778
15.0,0.6,1.0,-13.97947807786216,-22.699025113799976,-13.97947807786216,-22.699025113799976,3.7309466955013577,-3.894334836551048,-0.22041988223684114
16.0,0.64,1.0,-14.12154003365067,-22.610194453439412,-14.12154003365067,-22.610194453439412,3.7376529001153416,-3.882134539970134,-0.21338651697821773
17.0,0.68,1.0,-14.25926078415201,-22.524991866401788,-14.25926078415201,-22.524991866401788,3.7441522324994727,-3.8677185860728485,-0.20610821528793916
18.0,0.72,1.0,-14.400652673610793,-22.432056287239124,-14.400652673610793,-22.432056287239124,3.750414784492995,-3.851533750495322,-0.19858328449128448
19.0,0.76,1.0,-14.53870446326508,-22.348210583657078,-14.53870446326508,-22.348210583657078,3.7564104419807123,-3.8340370780447253,-0.19097055799797213
20.0,0.8,1.0,-14.673657244735825,-22.25948421747594,-14.673657244735825,-22.25948421747594,3.762127510296935,-3.8156780842806413,-0.18328319794239759
21.0,0.84,1.0,-14.809212312776745,-22.168520086583513,-14.809212312776745,-22.168520086583513,3.7675666918861195,-3.7969176098961896,-0.1758387512512216
22.0,0.88,1.0,-14.942391314257213,-22.077278861931354,-14.942391314257213,-22.077278861931354,3.772737978248963,-3.778216094840662,-0.1686488209106045
23.0,0.92,1.0,-15.073724628189433,-21.98847082320588,-15.073724628189433,-21.98847082320588,3.7776608504301556,-3.760095244420074,-0.16174836784919755
24.0,0.96,1.0,-15.204156650761098,-21.89719710378618,-15.204156650761098,-21.89719710378618,3.7823581952805676,-3.743013582859156,-0.1551653160315099
25.0,1.0,1.0,-15.328633168733088,-21.808930998321955,-15.328633168733088,-21.808930998321955,3.786857785647252,-3.7273346477771474,-0.1489633964145691
26.0,1.04,1.0,-15.454746364804288,-21.721191771905403,-15.454746364804288,-21.721191771905403,3.791199278595794,-3.7133629284979195,-0.14317881455267617
27.0,1.08,1.0,-15.579980073811564,-21.629878077771075,-15.579980073811564,-21.629878077771075,3.7954240871040303,-3.7013642871205463,-0.13789955369961532
28.0,1.12,1.0,-15.70391096809214,-21.54353662840535,-15.70391096809214,-21.54353662840535,3.7995781459584315,-3.691535812277814,-0.13314535170773079
29.0,1.16,1.0,-15.82549595537613,-21.452440297495404,-15.82549595537613,-21.452440297495404,3.8037117635392392,-3.6840827162406184,-0.12901414288863125
30.0,1.2,1.0,-15.945205554015498,-21.36620062500973,-15.945205554015498,-21.36620062500973,3.8078830908318033,-3.679197793962131,-0.125458503059498
31.0,1.24,1.0,-16.06475062460067,-21.274769249413417,-16.06475062460067,-21.274769249413417,3.812144252223925,-3.6770724154205845,-0.12257922075306085
32.0,1.28,1.0,-16.17892228904919,-21.19004729415599,-16.17892228904919,-21.19004729415599,3.816538931844927,-3.6779200996125967,-0.12018217194558416
