frame_nr,time,measurement_available,use_hbb,x,y,state1,state2,state3,state4,state5
0.0,0.0,0.0,False,5.924352887945019,-25.94151601998415,6.161574532288473,-25.881962386112807,2.9392579699601393,-4.673356143016936,0.2866253432785449
1.0,0.04,0.0,False,5.878279833647787,-25.953963325883723,6.063806554062148,-25.903470168954403,2.9430698287162604,-4.682442641372075,0.2857838697908378
2.0,0.08,0.0,False,5.831455263315164,-25.966318728459164,5.9724573283315205,-25.92999009869751,2.946901357433495,-4.690565535992751,0.2837748290883978
3.0,0.12,0.0,False,5.785149367363238,-25.978231208607202,5.874690940273368,-25.953046143246414,2.950998777276505,-4.697577206708064,0.2822548806696696
4.0,0.16,0.0,False,5.738482459659272,-25.98976446859259,5.78442664330889,-25.977833868298543,2.9551888998293725,-4.703433907663869,0.2787339569916354
5.0,0.2,0.0,False,5.6919673520444185,-26.001136085684994,5.689161329405716,-26.002793454595235,2.9593012552092284,-4.708223600533924,0.27598038131389224
6.0,0.24,0.0,False,5.598129481929752,-26.02373119356422,5.601841507864398,-26.028647161281153,2.963314233950119,-4.712080240597007,0.26972014554571705
7.0,0.28,0.0,False,5.495866527589875,-26.048400375646683,5.503683270986806,-26.052806546487226,2.967167933034198,-4.715172219593904,0.26470494623713414
8.0,0.32,0.0,False,5.384365176601812,-26.07452835171556,5.41470219974783,-26.073531049791516,2.971236075007616,-4.717667924218176,0.26101978751828303
9.0,0.36,0.0,False,5.264576903802868,-26.101880156324114,5.318480290323581,-26.093563808461084,2.9754627368656257,-4.719734658730248,0.25811554527462705
10.0,0.4,1.0,False,5.135932400476845,-26.130330001527373,5.226816275895878,-26.114852256609037,2.9797543727517906,-4.721489542536321,0.2556689484321694
11.0,0.44,1.0,False,4.999208064512437,-26.159394954353182,5.129357961027149,-26.130508572784244,2.98404533760844,-4.723041117997612,0.2536392656905721
12.0,0.48,1.0,False,4.853188111600053,-26.18919851568573,4.938914056323492,-26.17483117186159,2.992180646312658,-4.731470751908925,0.25015241864523335
13.0,0.52,1.0,False,4.698747591369446,-26.219290103915156,4.745942467462834,-26.21739783545515,3.0005864999225755,-4.738807713397921,0.2469966865169278
