0	5.0	8.3902279149841	-25.30070436713973	4.800642614601273	1.928783583762915	0.34761697	0.268505	
0	5.0	-10.947271107929264	23.752159924064298	3.67720100782172	1.5560409065961156	0.48039395	0.2628455	
0	6.0	-11.071114791140625	-23.99446258019836	3.9752209238362792	1.2945950216238284	-0.35804093	0.21709563	
0	6.0	-18.052245930856216	-19.368639517404127	3.7421382010659037	1.328939609387965	-0.5498783	0.27293965	
0	5.0	-18.19698489312883	19.731296341673605	3.7330372773770475	1.5525480577212916	0.79024965	0.22362423	
0	5.0	-2.9738694567809767	-25.919309155838995	4.980876116891366	1.6735927389510308	0.020219564	0.30572698	
0	6.0	-23.50016990818105	11.455512186124386	4.963226429954195	1.8575204029507795	1.1417749	0.25893787	
0	5.0	1.6506895406022066	26.504721392651764	4.619201652027051	1.9186228940260073	0.02840525	0.32043892	
0	5.0	23.81830600140255	11.590343514831803	4.699775403860091	2.0304766042698885	2.0485291	0.23007202	
0	6.0	26.325454726765763	-2.274877435350936	4.34539327678882	1.6260171368569278	1.5249879	0.2171667	
0	5.0	-23.653830255181667	-11.360680957175122	4.814334457173125	1.99015847398881	2.1474807	0.30714926	
0	5.0	-26.28176320873663	-3.1197141637446064	5.165577604230522	1.6681571535022925	1.701468	0.2857087	
0	6.0	-43.91050624894581	32.028346913645606	2.184045514890635	1.071664411003643	0.0112656355	0.09264484	
0	6.0	-35.91872703143683	31.775061543259667	2.240490654194643	0.9426465677395501	0.01603204	0.10432907	
0	6.0	23.615156104476377	-12.600604107958803	3.7636089077057684	1.1853320898394555	1.132415	0.20285411	
0	5.0	16.945759469579187	-20.30384511548362	4.967777065433982	2.106412208402376	0.7494715	0.25633582	
0	14.0	0.5652983863196234	-2.608921652862244	2.014851331979346	1.2079524361890142	-0.37544543	0.05402257	
0	6.0	-31.76152149271836	31.538066642223303	2.0275656074819373	0.8266177952966656	-0.11260611	0.05777256	
0	6.0	-40.1276724343291	32.049405409944015	2.2411258123366244	0.8635981330782042	-0.09350264	0.08539025	
0	6.0	15.168254302966764	21.59494548242489	4.124713154052239	1.3592424869085504	-0.54960597	0.10377956	
