frame_nr,time,measurement_available,x,y,state1,state2,state3,state4,state5
0.0,0.0,0.0,-17.60886680360012,20.172119277713005,-17.60886680360012,20.172119277713005,5.577811017248596,-3.4798102695119137,-0.28076380691963326
1.0,0.04,0.0,-17.55834568239087,20.22012928110383,-17.55834568239087,20.22012928110383,5.580807302561613,-3.495476290920371,-0.27767721729763195
2.0,0.08,0.0,-17.509513678556097,20.26729406284447,-17.509513678556097,20.26729406284447,5.583892791982938,-3.510789742262162,-0.273964424270079
3.0,0.12,0.0,-17.4569671109189,20.31797840475566,-17.4569671109189,20.31797840475566,5.587050657676726,-3.5255546655653753,-0.2698288486561174
4.0,0.16,0.0,-17.40505710455314,20.367189698664863,-17.40505710455314,20.367189698664863,5.590259077185764,-3.539655607084046,-0.2654476336581245
5.0,0.2,0.0,-17.3514613561103,20.417345939288086,-17.3514613561103,20.417345939288086,5.593510253300791,-3.5530677158518347,-0.2609058454441468
6.0,0.24,0.0,-17.30114455004484,20.46514678724232,-17.30114455004484,20.46514678724232,5.5967899263491585,-3.5657788942918036,-0.25633012710435354
7.0,0.28,0.0,-17.24489219242678,20.515574406759416,-17.24489219242678,20.515574406759416,5.6000962400334195,-3.577795054812091,-0.2517433389956175
8.0,0.32,0.0,-17.194582452062473,20.562345722327954,-17.194582452062473,20.562345722327954,5.603421448775858,-3.5891462439591435,-0.24727602278200778
9.0,0.36,0.0,-17.13856475755561,20.60946816877224,-17.13856475755561,20.60946816877224,5.606771619856461,-3.5998545742766543,-0.24291727755767964
10.0,0.4,1.0,-17.08938077876192,20.652544013581377,-17.08938077876192,20.652544013581377,5.610146100945016,-3.609917635577631,-0.23886114759500363
11.0,0.44,1.0,-17.036140285568074,20.69661276414206,-17.036140285568074,20.69661276414206,5.6135543249670405,-3.619330603411241,-0.23506092574553508
12.0,0.48,1.0,-16.93087621565933,20.787271815253376,-16.93087621565933,20.787271815253376,5.6198579052305995,-3.6413767261901464,-0.22897984382705397
13.0,0.52,1.0,-16.824184571228262,20.877042046546094,-16.824184571228262,20.877042046546094,5.62639478435355,-3.662236584509799,-0.22315619308345483
14.0,0.56,1.0,-16.71609944661551,20.969186985599187,-16.71609944661551,20.969186985599187,5.633163286225916,-3.6818239129370545,-0.2175690005172791
15.0,0.6,1.0,-16.606174490516384,21.06168124011153,-16.606174490516384,21.06168124011153,5.640131223369314,-3.6998200766410063,-0.21224470035060045
