0	6.0	-14.100883132856415	-22.11245273558165	5.01494661490268	2.1396492375285616	-0.5540956	0.3605168	Trajectory_0	VEHICLE_12
0	5.0	18.23455926396108	-19.154506856068608	4.516882056340731	1.9661161792118165	0.83119565	0.502064	Trajectory_1	VEHICLE_15
0	6.0	-24.24611835413955	-10.768201161848468	4.534946218806522	1.6475775892710751	2.1851144	0.15815653	Trajectory_2	VEHICLE_11
0	6.0	-24.91917979108013	7.975206523719297	4.083466737592541	1.478236662450701	1.248239	0.16225535	Trajectory_3	VEHICLE_9
0	5.0	8.218327426759874	25.148298758473025	4.948071282865965	2.21338206109968	-0.38901	0.20508431	Trajectory_4	VEHICLE_5
0	6.0	20.00470450969624	18.20350696520249	3.728135857742665	1.3474794434157409	-0.7688722	0.15238148	Trajectory_5	VEHICLE_4
0	5.0	-3.1321121056896675	-26.491352569082164	4.0739960149266246	1.6310973382265763	-0.048668087	0.21471211	Trajectory_6	VEHICLE_13
0	5.0	6.035027537812701	-25.72482379395989	4.314194393296881	1.692705806357763	0.38285953	0.3608656	Trajectory_7	VEHICLE_14
0	5.0	23.89578635107297	10.60032151476275	3.6267774976369815	1.5009914869300762	1.9768627	0.2723904	Trajectory_8	VEHICLE_3
0	6.0	-26.62504431844349	-0.9882580350286376	5.0513390642671565	1.6895912607887955	1.5803688	0.1930711	Trajectory_9	VEHICLE_10
0	5.0	-13.907842623423775	22.37816936205981	4.408642193388562	1.9060178834145307	0.65065366	0.22484767	Trajectory_10	VEHICLE_7
0	7.0	26.351214443608065	4.240748035118589	4.515336284626745	1.7405754889020792	1.6984835	0.18124078	Trajectory_11	VEHICLE_2
0	5.0	-4.322676476287111	25.94227281129424	4.995120230924139	2.167476190692586	0.2351628	0.3919577	Trajectory_12	VEHICLE_6
0	6.0	-20.01083609402773	16.734129502537687	3.820632303740204	1.3109697214110994	0.84096605	0.17796162	Trajectory_13	VEHICLE_8
0	6.0	25.07630424949959	-9.152410373892655	4.383956998613863	1.2614676872332915	1.1737154	0.1287628	Trajectory_19	VEHICLE_1
1	6.0	-14.269018378391376	-21.96075027882453	4.949820783080307	2.1435288602999982	-0.55887055	0.4263827	Trajectory_0	VEHICLE_12
1	5.0	18.11348518313811	-19.265080855741985	4.536853200870038	2.0451282520140017	0.81450564	0.51607066	Trajectory_1	VEHICLE_15
