frame_nr,time,measurement_available,use_hbb,x,y,state1,state2,state3,state4,state5
0.0,0.0,0.0,False,-19.03567041673092,17.930562449269434,-19.202829107406206,17.749185665516286,5.5052300316754845,-4.6163438807069515,0.2850293401853047
1.0,0.04,0.0,False,-19.00229984959392,17.96505129134228,-19.13504648165377,17.825952202738716,5.5081682856221486,-4.625435056769274,0.2838856129465833
2.0,0.08,0.0,False,-18.968807502042644,17.998494833385486,-19.069158105443694,17.893874641292545,5.510919653701099,-4.6347304131238864,0.2811075198771803
3.0,0.12,0.0,False,-18.9351026361959,18.032184290302084,-19.002912303503546,17.968674673565783,5.51411228470975,-4.6441491625151965,0.2790400881736194
4.0,0.16,0.0,False,-18.901459056659334,18.06567639546422,-18.935029267157596,18.040201223488758,5.5170182679297435,-4.653691703279593,0.27417294924785585
5.0,0.2,0.0,False,-18.86809253441239,18.098941665234744,-18.869047235220723,18.10548628901453,5.520039812920975,-4.663369094597796,0.27042557163983627
6.0,0.24,0.0,False,-18.801372014670303,18.16668937623338,-18.80207644677193,18.171984343779354,5.5228715673010615,-4.67322940436337,0.2617735926197121
7.0,0.28,0.0,False,-18.728708579920127,18.240135195541217,-18.734361069183677,18.232599627687936,5.5259210266331085,-4.683297974806747,0.25494581833167446
8.0,0.32,0.0,False,-18.649840164642033,18.319413445597327,-18.665463709421932,18.301699945634887,5.528853381173432,-4.6936049573790015,0.2488897981553712
9.0,0.36,0.0,False,-18.56458742408282,18.40400768294655,-18.59866684083025,18.36710534192345,5.53202781450651,-4.704160538026052,0.24388263108397412
10.0,0.4,1.0,False,-18.473031972371952,18.493559743362884,-18.53442731194294,18.43159436293995,5.5352591341899124,-4.714937828743636,0.2394557131237276
11.0,0.44,1.0,False,-18.37477043569443,18.58901200786835,-18.468903390243252,18.494410486501295,5.538700195217785,-4.7258815584725005,0.23613952006900982
12.0,0.48,1.0,False,-18.270109791664893,18.68991987153329,-18.33574869940182,18.633856215124904,5.545056317057836,-4.746150032205647,0.2302687889070732
13.0,0.52,1.0,False,-18.159233288807233,18.796900610440602,-18.201605537384708,18.765935391909785,5.551819523194908,-4.7668957807769585,0.22504346869477349
14.0,0.56,1.0,False,-18.041754931980424,18.909553411347385,-18.06513215735217,18.89921128440725,5.558540923286284,-4.7880883882341205,0.21968008555503152
15.0,0.6,1.0,False,-17.917573024471448,19.027757576472524,-17.927919298338097,19.025273888068412,5.565514486021359,-4.809539957350817,0.21484450672711447
16.0,0.64,1.0,False,-17.786259825753884,19.151014117513895,-17.788170331767965,19.155461198574677,5.5728425736587255,-4.831220753111564,0.21017666708461058
17.0,0.68,1.0,False,-17.647888171721696,19.279789180403657,-17.65080936244705,19.281970844093706,5.5803095325784104,-4.852792520548292,0.2059406600848682
18.0,0.72,1.0,False,-17.50851301745988,19.406692269527635,-17.514719537749382,19.409387755668355,5.588119600797162,-4.874239766058327,0.20196352189157613
19.0,0.76,1.0,False,-17.368221786440504,19.532426013731584,-17.37320178432701,19.54088075560947,5.596052655956925,-4.895497403989197,0.19837529217887692
20.0,0.8,1.0,False,-17.22666530557437,19.65719511705738,-17.232665858231528,19.667351158299955,5.604225004047065,-4.916436475830017,0.19546128033571725
21.0,0.84,1.0,False,-17.083880871810127,19.781559097586577,-17.08998212604974,19.787416314395045,5.612235713520084,-4.936949063326931,0.19263222765925145
