0	5.0	3.338833108877767	-31.41553180238927	5.008769771796622	1.9397069191757923	0.14830852	0.33003432	Trajectory_0	VEHICLE_5
0	5.0	-4.598252667376865	-31.40641971447081	4.851895839364889	1.9213190022024167	-0.13298768	0.1884474	Trajectory_1	VEHICLE_4
0	5.0	27.42347079609761	15.701320454641342	4.456427325105296	2.093988815240678	2.1040537	0.3306356	Trajectory_2	VEHICLE_10
0	6.0	-8.805832805469342	29.53749964802509	4.660884006489989	1.237493486189677	0.29777128	0.17624427	Trajectory_3	VEHICLE_12
0	5.0	21.08443826060279	-22.797799639979104	3.901714034348558	1.6845957476483593	0.81048375	0.20935354	Trajectory_4	VEHICLE_7
0	5.0	-16.492376922041455	-27.318374150172904	4.024192546186148	1.3881604954119209	-0.49354777	0.14637539	Trajectory_5	VEHICLE_3
0	7.0	-30.85726632134192	-3.1430515179629297	4.20004591930716	1.6979181447238514	1.6377597	0.10509762	Trajectory_6	VEHICLE_1
0	6.0	-24.9274058737888	-18.52499665803372	4.600197004767792	1.724100387885245	2.310572	0.16684982	Trajectory_7	VEHICLE_2
0	6.0	8.738955538185742	29.10319932074387	5.307204296220849	1.9726946267398568	-0.23545116	0.27227458	Trajectory_8	VEHICLE_11
0	5.0	-28.0059731551031	12.86452298641361	5.097557516995709	2.356313776199598	1.1739542	0.36976507	Trajectory_9	VEHICLE_14
0	7.0	-19.565730713924385	23.288060449943988	4.730350297587064	1.6284886067779676	0.7179468	0.18226506	Trajectory_10	VEHICLE_13
0	7.0	12.940297918698896	-28.583450220658733	4.623182787029622	2.057414574277515	0.40491372	0.29149482	Trajectory_11	VEHICLE_6
0	6.0	31.123442778629848	0.2616760569616483	5.033629007840521	1.577097210637558	1.6168318	0.19230266	Trajectory_12	VEHICLE_9
0	5.0	28.613539249364045	-12.59904544150901	4.559083802795134	1.8791746563717289	1.1537445	0.16640328	Trajectory_13	VEHICLE_8
1	5.0	27.572632223685616	15.50417668681989	4.761188299844959	2.1958838298125163	2.089405	0.3239531	Trajectory_2	VEHICLE_10
1	5.0	-4.759301737615909	-31.40437549821545	4.71837613170291	1.875726528691916	-0.14990503	0.2295116	Trajectory_1	VEHICLE_4
1	5.0	-16.763529453006832	-27.25413706788566	4.070883023729596	1.5744302778811952	-0.46534044	0.16459775	Trajectory_5	VEHICLE_3
