43	[[[2191.8      987.00006  708.64   ]]]
44	[[[2191.8  988.2  707.6]]]
45	[[[2188.2002   989.4      938.80005]]]
46	[[[2187.       987.00006  936.6    ]]]
47	[[[2188.2002  989.4     938.48  ]]]
48	[[[2191.8      987.00006  704.04   ]]]
49	[[[2190.6   988.2   708.68]]]
50	[[[2188.2002   989.4      938.80005]]]
51	[[[2189.4001  989.4     937.8   ]]]
52	[[[2188.2002   988.2      948.56006]]]
53	[[[2188.2002  989.4     938.96  ]]]
54	[[[2188.2002   990.60004  938.72003]]]
55	[[[2188.2002  988.2     931.48  ]]]
56	[[[2188.2002   989.4      938.16003]]]
57	[[[2191.8  988.2  703.8]]]
58	[[[2191.8   988.2   708.24]]]
59	[[[2189.4001   990.60004  938.24   ]]]
60	[[[2189.4001  989.4     931.8   ]]]
61	[[[2190.6   989.4   938.28]]]
62	[[[2193.    988.2   703.88]]]
63	[[[2189.4001   987.00006  935.68   ]]]
64	[[[2193.    989.4   708.52]]]
65	[[[2189.4001   989.4      937.92004]]]
66	[[[2190.6      990.60004  939.     ]]]
67	[[[2194.2002  989.4     708.24  ]]]
68	[[[2189.4001   990.60004  938.36   ]]]
69	[[[2195.4001   991.80005  706.44   ]]]
70	[[[2194.2002  989.4     703.96  ]]]
71	[[[2190.6   989.4   931.84]]]
72	[[[2190.6      991.80005  939.4    ]]]
73	[[[2191.8      990.60004  938.32   ]]]
74	[[[2195.4001   991.80005  706.6    ]]]
75	[[[2194.2002  989.4     704.36  ]]]
76	[[[2191.8      990.60004  938.44   ]]]
77	[[[2191.8      991.80005  939.     ]]]
78	[[[2191.8      991.80005  938.68   ]]]
79	[[[2190.6      991.80005  938.24   ]]]
80	[[[2193.       991.80005  939.     ]]]
81	[[[2191.8      990.60004  932.48   ]]]
82	[[[2195.4001   990.60004  703.52   ]]]
83	[[[2193.       990.60004  938.76   ]]]
84	[[[2191.8   994.2   935.88]]]
85	[[[2191.8      990.60004  938.08   ]]]
86	[[[2190.6      991.80005  938.68   ]]]
87	[[[2190.6   989.4   938.08]]]
88	[[[2194.2002  989.4     708.56  ]]]
89	[[[2190.6      991.80005  938.76   ]]]
90	[[[2191.8      990.60004  938.     ]]]
91	[[[2191.8      991.80005  939.4    ]]]
92	[[[2191.8      990.60004  938.4    ]]]
93	[[[2194.2002   990.60004  709.28   ]]]
94	[[[2190.6   988.2   936.36]]]
95	[[[2191.8      987.00006  935.72003]]]
96	[[[2190.6   989.4   938.24]]]
97	[[[2190.6      990.60004  938.16003]]]
98	[[[2194.2002  989.4     709.04  ]]]
99	[[[2190.6      987.00006  935.6    ]]]
100	[[[2193.    989.4   704.64]]]
101	[[[2190.6  989.4  932.4]]]
102	[[[2190.6   989.4   932.64]]]
103	[[[2191.8      990.60004  938.56   ]]]
104	[[[2194.2002  989.4     709.04  ]]]
105	[[[2189.4001   990.60004  939.     ]]]
106	[[[2194.2002  989.4     704.32  ]]]
107	[[[2189.4001  989.4     938.24  ]]]
108	[[[2189.4001  989.4     938.68  ]]]
109	[[[2190.6      985.80005  935.28   ]]]
110	[[[2193.    988.2   708.84]]]
111	[[[2194.2002  989.4     708.28  ]]]
112	[[[2193.   988.2  709. ]]]
113	[[[2189.4001  989.4     938.56  ]]]
114	[[[2189.4001  989.4     939.32  ]]]
115	[[[2189.4001  988.2     938.56  ]]]
116	[[[2189.4001   990.60004  940.2    ]]]
117	[[[2193.       985.80005  707.16   ]]]
118	[[[2189.4001   987.00006  948.56006]]]
119	[[[2189.4001  989.4     938.6   ]]]
120	[[[2190.6      988.2      938.72003]]]
121	[[[2190.6      987.00006  706.8    ]]]
122	[[[2193.    988.2   704.08]]]
123	[[[2189.4001   988.2      938.16003]]]
124	[[[2193.       984.60004  706.92   ]]]
125	[[[2193.       987.00006  709.36   ]]]
126	[[[2189.4001   988.2      938.92004]]]
127	[[[2190.6   989.4   938.56]]]
128	[[[2188.2002  988.2     938.24  ]]]
129	[[[2189.4001  988.2     939.    ]]]
130	[[[2191.8      987.00006  704.24   ]]]
131	[[[2191.8      987.00006  709.12   ]]]
132	[[[2188.2002  988.2     939.56  ]]]
133	[[[2191.8      987.00006  709.36   ]]]
134	[[[2189.4001   987.00006  938.36   ]]]
135	[[[2188.2002   984.60004  936.36   ]]]
136	[[[2188.2002   987.00006  938.32   ]]]
137	[[[2191.8      985.80005  709.12   ]]]
138	[[[2191.8      985.80005  708.72   ]]]
139	[[[2189.4001   987.00006  939.     ]]]
140	[[[2189.4001   987.00006  939.24   ]]]
141	[[[2191.8      985.80005  704.32   ]]]
142	[[[2189.4001  988.2     938.68  ]]]
143	[[[2191.8      985.80005  704.32   ]]]
144	[[[2189.4001   987.00006  938.76   ]]]
145	[[[2191.8      987.00006  936.12   ]]]
146	[[[2188.2002   985.80005  938.44   ]]]
147	[[[2190.6      984.60004  709.04   ]]]
148	[[[2187.       985.80005  938.84   ]]]
149	[[[2187.       987.00006  939.4    ]]]
150	[[[2187.       984.60004  937.92004]]]
151	[[[2189.4001  989.4     937.44  ]]]
152	[[[2187.       984.60004  932.16003]]]
153	[[[2188.2002   985.80005  938.52   ]]]
154	[[[2187.       982.2      936.04004]]]
155	[[[2187.       984.60004  932.08   ]]]
156	[[[2189.4001   985.80005  939.32   ]]]
157	[[[2187.       984.60004  937.6    ]]]
158	[[[2190.6      984.60004  704.2    ]]]
159	[[[2187.       984.60004  937.92004]]]
160	[[[2188.2002   985.80005  938.92004]]]
161	[[[2189.4001   984.60004  709.08   ]]]
162	[[[2187.   989.4  936. ]]]
163	[[[2187.       985.80005  938.48   ]]]
164	[[[2185.8      984.60004  938.48   ]]]
165	[[[2185.8      984.60004  937.56   ]]]
166	[[[2185.8      984.60004  937.68   ]]]
167	[[[2185.8      984.60004  937.92004]]]
168	[[[2187.       985.80005  938.     ]]]
169	[[[2188.2002   985.80005  939.     ]]]
170	[[[2185.8      985.80005  938.56   ]]]
171	[[[2187.       987.00006  939.24   ]]]
172	[[[2187.       985.80005  932.4    ]]]
173	[[[2185.8      987.00006  939.04004]]]
174	[[[2187.       985.80005  932.52   ]]]
175	[[[2187.       987.00006  939.24   ]]]
176	[[[2185.8      987.00006  938.48   ]]]
177	[[[2189.4001   985.80005  704.16   ]]]
178	[[[2190.6      985.80005  708.4    ]]]
179	[[[2185.8      987.00006  937.48   ]]]
180	[[[2185.8      985.80005  937.76   ]]]
181	[[[2185.8      985.80005  938.     ]]]
182	[[[2185.8      988.2      938.92004]]]
183	[[[2190.6   988.2   706.84]]]
184	[[[2183.4001   987.00006  934.44   ]]]
185	[[[2187.       988.2      938.92004]]]
186	[[[2182.2002  988.2     935.84  ]]]
187	[[[2187.    983.4   934.96]]]
188	[[[2187.       988.2      937.92004]]]
189	[[[2189.4001   985.80005  708.6    ]]]
190	[[[2189.4001   985.80005  703.96   ]]]
191	[[[2190.6      985.80005  708.96   ]]]
192	[[[2188.2002   990.60004  936.92004]]]
193	[[[2187.       987.00006  937.72003]]]
194	[[[2187.    988.2   939.12]]]
195	[[[2185.8   988.2   938.48]]]
196	[[[2187.       987.00006  938.16003]]]
197	[[[2185.8      988.2      939.16003]]]
198	[[[2185.8      988.2      938.16003]]]
199	[[[2189.4001   985.80005  708.4    ]]]
200	[[[2187.    988.2   938.48]]]
201	[[[2189.4001   987.00006  703.68   ]]]
202	[[[2189.4001   985.80005  703.88   ]]]
203	[[[2185.8      987.00006  938.16003]]]
204	[[[2189.4001   987.00006  704.28   ]]]
205	[[[2183.4001  988.2     934.6   ]]]
206	[[[2185.8   988.2   937.84]]]
207	[[[2185.8      987.00006  937.92004]]]
208	[[[2184.6      988.2      938.16003]]]
209	[[[2189.4001   987.00006  704.16   ]]]
210	[[[2189.4001   985.80005  703.16   ]]]
211	[[[2187.       988.2      937.92004]]]
212	[[[2187.       988.2      938.92004]]]
213	[[[2182.2002   987.00006  934.6    ]]]
214	[[[2184.6      988.2      937.92004]]]
215	[[[2182.2002   987.00006  934.84   ]]]
216	[[[2187.    988.2   938.48]]]
217	[[[2189.4001   987.00006  703.76   ]]]
218	[[[2190.6   989.4   706.76]]]
219	[[[2185.8   988.2   937.68]]]
220	[[[2187.       991.80005  936.36   ]]]
221	[[[2185.8   989.4   938.64]]]
222	[[[2184.6   988.2   938.24]]]
223	[[[2182.2002   988.2      935.04004]]]
224	[[[2189.4001   987.00006  708.4    ]]]
225	[[[2189.4001   987.00006  708.52   ]]]
226	[[[2185.8   988.2   937.68]]]
227	[[[2187.    989.4   938.32]]]
228	[[[2185.8  988.2  938. ]]]
229	[[[2189.4001   987.00006  703.92   ]]]
230	[[[2184.6   988.2   938.24]]]
231	[[[2189.4001   987.00006  704.     ]]]
232	[[[2189.4001   987.00006  708.44   ]]]
233	[[[2188.2002   987.00006  708.76   ]]]
234	[[[2184.6      987.00006  937.92004]]]
235	[[[2189.4001   985.80005  708.2    ]]]
236	[[[2185.8   988.2   938.88]]]
237	[[[2184.6      985.80005  936.92004]]]
238	[[[2185.8      987.00006  937.68   ]]]
239	[[[2187.       984.60004  706.52   ]]]
240	[[[2187.       988.2      937.72003]]]
241	[[[2187.    988.2   937.76]]]
242	[[[2185.8   988.2   938.32]]]
243	[[[2182.2002   987.00006  934.68   ]]]
244	[[[2189.4001   985.80005  708.68   ]]]
245	[[[2189.4001   985.80005  708.68   ]]]
246	[[[2185.8      987.00006  937.24   ]]]
247	[[[2189.4001   985.80005  703.8    ]]]
248	[[[2190.6      985.80005  703.72   ]]]
249	[[[2187.    988.2   937.84]]]
250	[[[2187.    988.2   938.48]]]
251	[[[2185.8      985.80005  937.4    ]]]
252	[[[2187.       987.00006  937.28   ]]]
253	[[[2185.8      987.00006  937.92004]]]
254	[[[2185.8   988.2   938.08]]]
255	[[[2187.       987.00006  937.52   ]]]
256	[[[2190.6      985.80005  708.48   ]]]
257	[[[2189.4001   985.80005  708.32   ]]]
258	[[[2187.    988.2   938.64]]]
259	[[[2183.4001   987.00006  934.     ]]]
260	[[[2189.4001   987.00006  704.08   ]]]
261	[[[2187.    988.2   938.08]]]
262	[[[2187.    988.2   937.96]]]
263	[[[2189.4001   985.80005  708.2    ]]]
264	[[[2185.8      985.80005  937.08   ]]]
265	[[[2190.6      985.80005  703.48   ]]]
266	[[[2185.8      987.00006  937.96   ]]]
267	[[[2187.    988.2   938.48]]]
268	[[[2185.8      987.00006  937.08   ]]]
269	[[[2185.8   988.2   938.48]]]
270	[[[2185.8      987.00006  937.56006]]]
271	[[[2187.    988.2   938.48]]]
272	[[[2187.       987.00006  931.56   ]]]
273	[[[2188.2002   991.80005  936.4    ]]]
274	[[[2188.2002   988.2      938.16003]]]
275	[[[2187.       987.00006  931.56   ]]]
276	[[[2185.8   988.2   938.48]]]
277	[[[2185.8      987.00006  937.84   ]]]
278	[[[2188.2002   987.00006  937.6    ]]]
279	[[[2188.2002   989.4      938.16003]]]
280	[[[2185.8      987.00006  937.6    ]]]
281	[[[2187.       991.80005  935.28   ]]]
282	[[[2185.8      987.00006  937.52   ]]]
283	[[[2188.2002  988.2     937.32  ]]]
284	[[[2185.8      988.2      937.72003]]]
285	[[[2188.2002   988.2      938.16003]]]
286	[[[2187.       988.2      937.72003]]]
287	[[[2190.6      987.00006  703.64   ]]]
288	[[[2189.4001   987.00006  708.08   ]]]
289	[[[2188.2002  988.2     937.84  ]]]
290	[[[2187.    989.4   937.84]]]
291	[[[2187.       988.2      937.72003]]]
292	[[[2187.       990.60004  934.88   ]]]
293	[[[2190.6      987.00006  707.84   ]]]
294	[[[2187.   988.2  937.8]]]
295	[[[2187.       988.2      938.16003]]]
296	[[[2188.2002   990.60004  935.84   ]]]
297	[[[2187.       988.2      938.16003]]]
298	[[[2190.6      985.80005  708.28   ]]]
299	[[[2187.       984.60004  938.48   ]]]
300	[[[2185.8      987.00006  936.68   ]]]
301	[[[2191.8   988.2   705.84]]]
302	[[[2190.6   988.2   705.96]]]
303	[[[2185.8      987.00006  936.84   ]]]
304	[[[2185.8      987.00006  937.16003]]]
305	[[[2189.4001   985.80005  703.56   ]]]
306	[[[2187.       987.00006  937.52   ]]]
307	[[[2185.8      987.00006  937.56006]]]
308	[[[2189.4001   985.80005  703.68   ]]]
309	[[[2184.6      987.00006  938.04004]]]
310	[[[2182.2002   987.00006  934.     ]]]
311	[[[2189.4001   985.80005  703.08   ]]]
312	[[[2189.4001   985.80005  707.68   ]]]
313	[[[2189.4001   985.80005  707.72   ]]]
314	[[[2187.       990.60004  936.24   ]]]
315	[[[2184.6      985.80005  937.16003]]]
316	[[[2185.8      987.00006  937.08   ]]]
317	[[[2189.4001  988.2     705.84  ]]]
318	[[[2188.2002   985.80005  708.32   ]]]
319	[[[2184.6   988.2   937.88]]]
320	[[[2185.8   988.2   937.64]]]
321	[[[2185.8      988.2      937.56006]]]
322	[[[2184.6      987.00006  936.64   ]]]
323	[[[2184.6      985.80005  937.08   ]]]
324	[[[2184.6   988.2   938.28]]]
325	[[[2184.6   988.2   938.44]]]
326	[[[2184.6      987.00006  936.56006]]]
327	[[[2185.8      988.2      937.72003]]]
328	[[[2183.4001   987.00006  936.76   ]]]
329	[[[2188.2002   985.80005  703.36   ]]]
330	[[[2183.4001   987.00006  936.83997]]]
331	[[[2183.4001  988.2     937.4   ]]]
332	[[[2184.6      987.00006  937.08   ]]]
333	[[[2184.6      987.00006  936.92004]]]
334	[[[2188.2002   987.00006  707.88   ]]]
335	[[[2184.6   988.2   937.84]]]
336	[[[2187.       987.00006  703.72   ]]]
337	[[[2188.2002   987.00006  708.12   ]]]
338	[[[2184.6  989.4  938.4]]]
339	[[[2183.4001   987.00006  936.84   ]]]
340	[[[2183.4001  988.2     936.76  ]]]
341	[[[2183.4001  988.2     937.4   ]]]
342	[[[2184.6  989.4  937.8]]]
343	[[[2184.6      988.2      936.92004]]]
344	[[[2187.       987.00006  707.68   ]]]
345	[[[2183.4001   987.00006  936.92004]]]
346	[[[2187.       987.00006  707.72   ]]]
347	[[[2184.6   988.2   936.52]]]
348	[[[2183.4001  988.2     936.6   ]]]
349	[[[2184.6   988.2   936.52]]]
350	[[[2187.       987.00006  702.84   ]]]
351	[[[2184.6   989.4   936.84]]]
352	[[[2187.    988.2   702.88]]]
353	[[[2184.6      984.60004  934.12   ]]]
354	[[[2183.4001   989.4      937.92004]]]
355	[[[2187.       987.00006  702.88   ]]]
356	[[[2183.4001   987.00006  936.16003]]]
357	[[[2184.6      989.4      937.16003]]]
358	[[[2183.4001  989.4     936.76  ]]]
359	[[[2187.    988.2   702.84]]]
360	[[[2184.6   989.4   936.64]]]
361	[[[2184.6   988.2   930.68]]]
362	[[[2184.6      989.4      936.92004]]]
363	[[[2184.6  989.4  937.6]]]
364	[[[2183.4001   987.00006  930.32   ]]]
365	[[[2184.6   989.4   936.84]]]
366	[[[2183.4001   984.60004  933.96   ]]]
367	[[[2183.4001  988.2     936.36  ]]]
368	[[[2184.6      988.2      937.16003]]]
369	[[[2183.4001   987.00006  930.8    ]]]
370	[[[2183.4001  988.2     936.4   ]]]
371	[[[2183.4001  988.2     937.48  ]]]
372	[[[2182.2002   987.00006  937.16003]]]
373	[[[2182.2002   987.00006  937.16003]]]
374	[[[2188.2002  988.2     705.56  ]]]
375	[[[2183.4001   987.00006  936.76   ]]]
376	[[[2183.4001   985.80005  930.64   ]]]
377	[[[2187.       985.80005  703.24   ]]]
378	[[[2184.6  988.2  936.6]]]
379	[[[2187.       985.80005  707.48   ]]]
380	[[[2184.6      987.00006  937.16003]]]
381	[[[2187.       984.60004  706.96   ]]]
382	[[[2188.2002   987.00006  705.72   ]]]
383	[[[2183.4001  982.2     933.28  ]]]
384	[[[2184.6      987.00006  936.92004]]]
385	[[[2182.2002   985.80005  936.84   ]]]
386	[[[2182.2002   985.80005  936.92004]]]
387	[[[2183.4001   982.2      934.04004]]]
388	[[[2183.4001   985.80005  936.92004]]]
389	[[[2184.6   989.4   935.28]]]
390	[[[2187.       984.60004  707.2    ]]]
391	[[[2182.2002   985.80005  937.44   ]]]
392	[[[2183.4001   985.80005  936.68   ]]]
393	[[[2182.2002  988.2     934.68  ]]]
394	[[[2182.2002   985.80005  936.92004]]]
395	[[[2182.2002   984.60004  936.36   ]]]
396	[[[2185.8   983.4   707.04]]]
397	[[[2183.4001   985.80005  937.36   ]]]
398	[[[2182.2002   985.80005  936.68   ]]]
399	[[[2183.4001   985.80005  937.6    ]]]
400	[[[2182.2002  988.2     934.28  ]]]
401	[[[2183.4001   985.80005  936.36   ]]]
402	[[[2187.       985.80005  705.32   ]]]
403	[[[2183.4001   984.60004  936.64   ]]]
404	[[[2185.8   983.4   702.68]]]
405	[[[2182.2002   985.80005  937.92004]]]
406	[[[2183.4001  983.4     704.76  ]]]
407	[[[2182.2002   985.80005  937.4    ]]]
408	[[[2182.2002  983.4     936.    ]]]
409	[[[2187.       985.80005  705.92   ]]]
410	[[[2182.2002   984.60004  936.52   ]]]
411	[[[2183.4001   985.80005  937.48   ]]]
412	[[[2185.8   983.4   702.64]]]
413	[[[2185.8   983.4   702.84]]]
414	[[[2182.2002   985.80005  937.6    ]]]
415	[[[2184.6   988.2   935.28]]]
416	[[[2185.8  983.4  702.8]]]
417	[[[2185.8      984.60004  702.88   ]]]
418	[[[2185.8      987.00006  705.12   ]]]
419	[[[2185.8   983.4   702.88]]]
420	[[[2182.2002  983.4     930.08  ]]]
421	[[[2178.6      983.4      933.72003]]]
422	[[[2182.2002   984.60004  936.04004]]]
423	[[[2185.8   983.4   702.88]]]
424	[[[2185.8      985.80005  934.52   ]]]
425	[[[2183.4001   984.60004  936.92004]]]
426	[[[2182.2002   979.80005  933.2    ]]]
427	[[[2182.2002   984.60004  937.48   ]]]
428	[[[2183.4001  983.4     936.6   ]]]
429	[[[2183.4001  983.4     936.6   ]]]
430	[[[2185.8   982.2   707.32]]]
431	[[[2183.4001  983.4     936.6   ]]]
432	[[[2187.       984.60004  705.76   ]]]
433	[[[2183.4001  983.4     936.6   ]]]
434	[[[2185.8   982.2   702.72]]]
435	[[[2182.2002  983.4     936.6   ]]]
436	[[[2181.   982.2  935.6]]]
437	[[[2185.8   982.2   702.56]]]
438	[[[2178.6   983.4   933.28]]]
439	[[[2183.4001   984.60004  936.92004]]]
440	[[[2181.       987.00006  934.44   ]]]
441	[[[2182.2002   984.60004  936.6    ]]]
442	[[[2185.8  982.2  707.2]]]
443	[[[2182.2002   979.80005  933.64   ]]]
444	[[[2182.2002  983.4     930.32  ]]]
445	[[[2183.4001   987.00006  935.28   ]]]
446	[[[2182.2002   984.60004  936.92004]]]
447	[[[2183.4001  983.4     936.84  ]]]
448	[[[2182.2002  983.4     930.68  ]]]
449	[[[2182.2002  983.4     947.32  ]]]
450	[[[2181.    982.2   936.24]]]
451	[[[2182.2002   984.60004  937.04004]]]
452	[[[2181.       984.60004  936.92004]]]
453	[[[2185.8   982.2   703.16]]]
454	[[[2181.    983.4   936.84]]]
455	[[[2183.4001  983.4     704.28  ]]]
456	[[[2185.8   982.2   702.64]]]
457	[[[2183.4001   983.4      937.16003]]]
458	[[[2187.       979.80005  704.52   ]]]
459	[[[2183.4001   983.4      936.92004]]]
460	[[[2182.2002  983.4     936.28  ]]]
461	[[[2182.2002   984.60004  936.92004]]]
462	[[[2184.6      981.00006  705.8    ]]]
463	[[[2182.2002   984.60004  936.36   ]]]
464	[[[2179.8      984.60004  933.64   ]]]
465	[[[2187.       985.80005  705.24   ]]]
466	[[[2185.8      987.00006  935.52   ]]]
467	[[[2185.8   983.4   707.48]]]
468	[[[2187.    983.4   707.28]]]
469	[[[2185.8   983.4   703.12]]]
470	[[[2183.4001   984.60004  936.92004]]]
471	[[[2182.2002   983.4      936.92004]]]
472	[[[2182.2002   984.60004  937.4    ]]]
473	[[[2182.2002   984.60004  937.6    ]]]
474	[[[2182.2002   983.4      936.16003]]]
475	[[[2181.       984.60004  937.16003]]]
476	[[[2182.2002   984.60004  937.32   ]]]
477	[[[2185.8   982.2   707.24]]]
478	[[[2182.2002   987.00006  934.44   ]]]
479	[[[2185.8   983.4   703.12]]]
480	[[[2185.8   983.4   703.08]]]
481	[[[2182.2002   984.60004  937.36   ]]]
482	[[[2185.8   983.4   702.92]]]
483	[[[2182.2002   983.4      936.92004]]]
484	[[[2182.2002   981.00006  934.36   ]]]
485	[[[2182.2002  983.4     930.96  ]]]
486	[[[2182.2002   984.60004  937.6    ]]]
487	[[[2182.2002  983.4     936.6   ]]]
488	[[[2183.4001   984.60004  937.08   ]]]
489	[[[2185.8   983.4   703.12]]]
490	[[[2182.2002   985.80005  938.16003]]]
491	[[[2183.4001   984.60004  937.16003]]]
492	[[[2182.2002  988.2     934.6   ]]]
493	[[[2181.       988.2      934.72003]]]
494	[[[2182.2002   985.80005  937.48   ]]]
495	[[[2184.6      984.60004  708.36   ]]]
496	[[[2185.8   983.4   703.28]]]
497	[[[2181.       984.60004  937.     ]]]
498	[[[2184.6      984.60004  703.4    ]]]
499	[[[2182.2002   985.80005  937.6    ]]]
500	[[[2184.6  988.2  935.6]]]
501	[[[2184.6      984.60004  703.32   ]]]
502	[[[2184.6   983.4   703.12]]]
503	[[[2182.2002   984.60004  931.48   ]]]
504	[[[2185.8      984.60004  707.44   ]]]
505	[[[2178.6      984.60004  933.96   ]]]
506	[[[2181.       984.60004  937.24   ]]]
507	[[[2185.8      984.60004  708.2    ]]]
508	[[[2183.4001   984.60004  937.6    ]]]
509	[[[2182.2002   985.80005  938.24   ]]]
510	[[[2181.       984.60004  937.32   ]]]
511	[[[2182.2002   985.80005  938.08   ]]]
512	[[[2182.2002   984.60004  931.16003]]]
513	[[[2187.       985.80005  706.12   ]]]
514	[[[2185.8   983.4   708.12]]]
515	[[[2183.4001   984.60004  937.92004]]]
516	[[[2185.8   983.4   703.72]]]
517	[[[2182.2002   985.80005  938.88   ]]]
518	[[[2185.8   983.4   708.44]]]
519	[[[2182.2002  983.4     937.08  ]]]
520	[[[2185.8   983.4   703.84]]]
521	[[[2185.8   982.2   703.48]]]
522	[[[2185.8   983.4   708.04]]]
523	[[[2182.2002  982.2     947.64  ]]]
524	[[[2182.2002  983.4     931.2   ]]]
525	[[[2185.8  982.2  703.8]]]
526	[[[2185.8  982.2  703.8]]]
527	[[[2182.2002   983.4      937.92004]]]
528	[[[2184.6      983.4      938.16003]]]
529	[[[2182.2002   982.2      937.72003]]]
530	[[[2183.4001  983.4     937.8   ]]]
531	[[[2182.2002   983.4      937.92004]]]
532	[[[2183.4001  983.4     938.24  ]]]
533	[[[2183.4001  982.2     931.32  ]]]
534	[[[2183.4001  983.4     937.6   ]]]
535	[[[2185.8   982.2   704.24]]]
536	[[[2183.4001  982.2     937.24  ]]]
537	[[[2182.2002  983.4     937.68  ]]]
538	[[[2183.4001  983.4     938.24  ]]]
539	[[[2183.4001  982.2     937.6   ]]]
540	[[[2187.       981.00006  708.04   ]]]
541	[[[2183.4001   981.00006  931.08   ]]]
542	[[[2184.6  982.2  937. ]]]
543	[[[2187.       981.00006  703.52   ]]]
544	[[[2184.6   983.4   938.24]]]
545	[[[2183.4001  983.4     938.64  ]]]
546	[[[2188.2002   981.00006  703.92   ]]]
547	[[[2187.       981.00006  703.92   ]]]
548	[[[2187.       984.60004  935.6    ]]]
549	[[[2187.       981.00006  703.6    ]]]
550	[[[2183.4001   982.2      937.16003]]]
551	[[[2184.6      983.4      938.16003]]]
552	[[[2183.4001   982.2      937.92004]]]
553	[[[2188.2002   981.00006  708.16   ]]]
554	[[[2184.6   982.2   937.68]]]
555	[[[2184.6      981.00006  936.84   ]]]
556	[[[2187.       981.00006  708.04   ]]]
557	[[[2187.       981.00006  703.76   ]]]
558	[[[2187.       979.80005  703.48   ]]]
559	[[[2184.6   982.2   938.56]]]
560	[[[2187.       979.80005  708.12   ]]]
561	[[[2183.4001   981.00006  937.36   ]]]
562	[[[2183.4001   981.00006  937.     ]]]
563	[[[2184.6   982.2   937.68]]]
564	[[[2184.6      981.00006  937.36   ]]]
565	[[[2183.4001   979.80005  931.16003]]]
566	[[[2187.       979.80005  708.2    ]]]
567	[[[2183.4001   981.00006  936.88   ]]]
568	[[[2184.6   982.2   938.52]]]
569	[[[2188.2002   981.00006  707.52   ]]]
570	[[[2184.6   982.2   938.24]]]
571	[[[2183.4001   979.80005  937.2    ]]]
572	[[[2184.6      984.60004  935.88   ]]]
573	[[[2185.8      981.00006  937.88   ]]]
574	[[[2184.6   982.2   937.76]]]
575	[[[2183.4001   981.00006  938.     ]]]
576	[[[2184.6   982.2   938.52]]]
577	[[[2188.2002   979.80005  703.92   ]]]
578	[[[2185.8      981.00006  937.76   ]]]
579	[[[2188.2002   979.80005  703.92   ]]]
580	[[[2188.2002  977.4     706.32  ]]]
581	[[[2185.8   982.2   937.76]]]
582	[[[2188.2002   979.80005  708.64   ]]]
583	[[[2188.2002   979.80005  703.92   ]]]
584	[[[2188.2002   979.80005  708.32   ]]]
585	[[[2188.2002   979.80005  708.4    ]]]
586	[[[2188.2002   981.00006  934.88   ]]]
587	[[[2181.       981.00006  934.6    ]]]
588	[[[2183.4001   979.80005  937.56   ]]]
589	[[[2184.6      979.80005  931.84   ]]]
590	[[[2184.6      979.80005  948.48   ]]]
591	[[[2187.       979.80005  703.96   ]]]
592	[[[2183.4001   981.00006  938.52   ]]]
593	[[[2184.6      979.80005  938.2    ]]]
594	[[[2183.4001   979.80005  937.76   ]]]
595	[[[2183.4001   981.00006  938.84   ]]]
596	[[[2184.6      981.00006  937.84   ]]]
597	[[[2179.8      979.80005  934.8    ]]]
598	[[[2183.4001   979.80005  937.52   ]]]
599	[[[2183.4001  976.2     934.24  ]]]
600	[[[2183.4001   981.00006  937.92004]]]
601	[[[2179.8      979.80005  934.88   ]]]
