344	[[[2050.2002 1030.2001  696.72  ]]]
345	[[[2050.2002 1030.2001  697.08  ]]]
346	[[[2049.     1032.6001  699.4   ]]]
347	[[[2047.8  1037.4   923.52]]]
348	[[[2049.      1035.       927.16003]]]
349	[[[2047.8     1033.8      919.80005]]]
350	[[[2047.8     1032.6001   936.80005]]]
351	[[[2046.6001 1036.2001  923.52  ]]]
352	[[[2050.2002 1032.6001  699.32  ]]]
353	[[[2047.8    1032.6001  920.44  ]]]
354	[[[2047.8     1032.6001   920.56006]]]
355	[[[2050.2002 1032.6001  699.08  ]]]
356	[[[2047.8     1032.6001   936.72003]]]
357	[[[2044.2001 1035.      924.28  ]]]
358	[[[2049.  1033.8  927. ]]]
359	[[[2047.8    1032.6001  926.    ]]]
360	[[[2050.2002 1032.6001  699.16  ]]]
361	[[[2049.   1031.4   699.16]]]
362	[[[2047.8    1032.6001  920.08  ]]]
363	[[[2050.2002 1033.8     697.28  ]]]
364	[[[2049.   1029.    697.08]]]
365	[[[2047.8  1031.4   920.08]]]
366	[[[2049.   1031.4   699.32]]]
367	[[[2047.8 1031.4  920.4]]]
368	[[[2049.  1031.4  699.4]]]
369	[[[2046.6001  1032.6001   926.56006]]]
370	[[[2049.   1031.4   699.68]]]
371	[[[2046.6001 1032.6001  926.36  ]]]
372	[[[2049.   1031.4   699.64]]]
373	[[[2047.8  1033.8   926.68]]]
374	[[[2047.8  1033.8   696.88]]]
375	[[[2046.6001 1036.2001  923.28  ]]]
376	[[[2046.6001 1030.2001  697.64  ]]]
377	[[[2044.2001 1033.8     923.28  ]]]
378	[[[2046.6001 1031.4     926.24  ]]]
379	[[[2047.8    1032.6001  694.92  ]]]
380	[[[2046.6001 1033.8     925.52  ]]]
381	[[[2047.8    1032.6001  695.28  ]]]
382	[[[2047.8    1032.6001  695.28  ]]]
383	[[[2047.8    1032.6001  695.32  ]]]
384	[[[2047.8    1032.6001  699.24  ]]]
385	[[[2049.     1032.6001  699.52  ]]]
386	[[[2047.8    1032.6001  699.72  ]]]
387	[[[2046.6001  1035.       926.16003]]]
388	[[[2047.8    1032.6001  699.32  ]]]
389	[[[2047.8    1032.6001  699.36  ]]]
390	[[[2047.8     1035.       927.16003]]]
391	[[[2045.4     1037.4      923.83997]]]
392	[[[2047.8     1031.4      923.04004]]]
393	[[[2043.0001 1035.      923.28  ]]]
394	[[[2049.     1036.2001  697.12  ]]]
395	[[[2047.8  1031.4   697.24]]]
396	[[[2046.6001 1035.      920.    ]]]
397	[[[2047.8  1035.    699.92]]]
398	[[[2047.8  1033.8   699.44]]]
399	[[[2046.6001 1036.2001  926.36  ]]]
400	[[[2047.8 1035.   699.4]]]
401	[[[2047.8  1035.    694.52]]]
402	[[[2047.8     1036.2001   926.56006]]]
403	[[[2047.8  1035.    699.44]]]
404	[[[2046.6001 1036.2001  926.24  ]]]
405	[[[2046.6001 1035.      920.32  ]]]
406	[[[2046.6001  1036.2001   926.16003]]]
