frame_nr,time,measurement_available,x,y,state1,state2,state3,state4,state5
0.0,0.0,0.0,7.711862687916497,-25.521997183858044,7.711862687916497,-25.521997183858044,2.8956170602734215,-2.999701910297759,-0.2760262379760279
1.0,0.04,0.0,7.6544685513773825,-25.538333548891295,7.6544685513773825,-25.538333548891295,2.8973717039080507,-3.0098185888423803,-0.27151099593552586
2.0,0.08,0.0,7.597573855605128,-25.553974275648624,7.597573855605128,-25.553974275648624,2.8991424301761453,-3.01922562811407,-0.26602687096431327
3.0,0.12,0.0,7.5385360958201675,-25.570805847145227,7.5385360958201675,-25.570805847145227,2.9009125107505134,-3.027732086381445,-0.25982171995256587
4.0,0.16,0.0,7.479314717049726,-25.587843866577106,7.479314717049726,-25.587843866577106,2.902661408292478,-3.035263566779427,-0.2531168119373083
5.0,0.2,0.0,7.420149416788716,-25.604695701625808,7.420149416788716,-25.604695701625808,2.904383383511551,-3.041805899196267,-0.24602204501489783
6.0,0.24,0.0,7.3598690634820425,-25.619757480805966,7.3598690634820425,-25.619757480805966,2.906067138995593,-3.047394280621931,-0.23870687481606195
7.0,0.28,0.0,7.299571965209921,-25.63450687263292,7.299571965209921,-25.63450687263292,2.907713186381303,-3.05208882333217,-0.23121448294416305
8.0,0.32,0.0,7.241805217797001,-25.64953253970292,7.241805217797001,-25.64953253970292,2.9093132338347454,-3.0559895832305624,-0.22373356777438466
9.0,0.36,0.0,7.185215529714305,-25.664071526282083,7.185215529714305,-25.664071526282083,2.9108783675544485,-3.0592001559185187,-0.2162703642165715
10.0,0.4,1.0,7.128008896163821,-25.67916419920572,7.128008896163821,-25.67916419920572,2.912414793166677,-3.06183402618406,-0.2091056152556595
11.0,0.44,1.0,7.0703369739479145,-25.694094486726947,7.0703369739479145,-25.694094486726947,2.913940606617891,-3.063994429898954,-0.2022076693248161
12.0,0.48,1.0,6.952658106004653,-25.724155769895454,6.952658106004653,-25.724155769895454,2.9170285586386284,-3.073361437493833,-0.19143158063667046
13.0,0.52,1.0,6.829971556982519,-25.75032659838042,6.829971556982519,-25.75032659838042,2.920191407853054,-3.0816129777265795,-0.18082123760250807
14.0,0.56,1.0,6.708092585439732,-25.777152908416024,6.708092585439732,-25.777152908416024,2.9234465082910708,-3.088872777737514,-0.170401457260847
15.0,0.6,1.0,6.586053208447903,-25.805797493501736,6.586053208447903,-25.805797493501736,2.926788267536752,-3.0950876600826813,-0.16026683248303744
16.0,0.64,1.0,6.464281205181398,-25.835689604581653,6.464281205181398,-25.835689604581653,2.930238325794928,-3.1004385240701238,-0.1504480863810343
17.0,0.68,1.0,6.343352109309969,-25.866173676421102,6.343352109309969,-25.866173676421102,2.933774047049487,-3.1047207515658206,-0.1411068226243743
18.0,0.72,1.0,6.220413907964539,-25.89660815883562,6.220413907964539,-25.89660815883562,2.937421348156276,-3.1081489889676925,-0.13227224971132562
19.0,0.76,1.0,6.100280229130429,-25.927543659635404,6.100280229130429,-25.927543659635404,2.941197862645158,-3.11091735854668,-0.12423182948487628
20.0,0.8,1.0,5.977385032351306,-25.955507144354716,5.977385032351306,-25.955507144354716,2.945124354341328,-3.113167009551577,-0.11699737296745438
