frame_nr,time,measurement_available,use_hbb,x,y,state1,state2,state3,state4,state5
0.0,0.0,0.0,False,15.85793432952313,21.10626688313191,15.721280242891563,21.222376821126076,0.7092957785218874,-3.1287945302144298,0.28003940446257913
1.0,0.04,0.0,False,15.884115648382913,21.08332406970581,15.775476262927489,21.180179194606914,0.7092345473114531,-3.116148123608093,0.2777465365882129
2.0,0.08,0.0,False,15.910045789096252,21.06056014346578,15.833384151121619,21.1279262013768,0.7089631511323056,-3.102411294753541,0.2727657552991686
3.0,0.12,0.0,False,15.935948224624225,21.03759573396892,15.886566462220308,21.080996664869495,0.7090198286849053,-3.088089765230444,0.2686466159076457
4.0,0.16,0.0,False,15.961599686280795,21.014916419871263,15.940269034606796,21.034524128111684,0.7092607409880356,-3.0734155169267705,0.2599069057424991
5.0,0.2,0.0,False,15.98748243862524,20.99197256453481,15.990629823371012,20.991598288700484,0.7097305271273555,-3.059481711436753,0.2524696536619767
6.0,0.24,0.0,False,16.039903011470262,20.946236542089505,16.041203561541607,20.94566718914921,0.7101937067132643,-3.0463361076950735,0.23691644837947884
7.0,0.28,0.0,False,16.096416235331727,20.896684487656657,16.09155677408961,20.901212659785568,0.7106163525022666,-3.0345968078824885,0.22340162109442682
8.0,0.32,0.0,False,16.156778582256273,20.84448987491289,16.143167708848,20.85388045799405,0.7108328095997185,-3.025313519419368,0.211525273507007
9.0,0.36,0.0,False,16.221170869856277,20.789042597598453,16.192462841189936,20.810802592992363,0.7110263165015592,-3.017969040625365,0.20116643196565712
10.0,0.4,1.0,False,16.289512595836065,20.730242155326277,16.246309962069677,20.76253401117027,0.7111706265251835,-3.012897952041809,0.19200657429976511
11.0,0.44,1.0,False,16.36195763071053,20.667625077310884,16.297906544186823,20.71928057422772,0.7112928908937424,-3.0109378180621853,0.18355074091873086
12.0,0.48,1.0,False,16.43843511296905,20.601557451574866,16.39712172540358,20.635106595845578,0.7111349317084278,-3.0028740984064255,0.17006695054802148
13.0,0.52,1.0,False,16.518553654492283,20.532162566392504,16.4973699672917,20.5537854611954,0.7112548678293281,-2.9978617307349467,0.15672590227386654
14.0,0.56,1.0,False,16.6024067304902,20.4596738818433,16.594881625820342,20.471076614410684,0.7114998100662022,-2.9968498003910256,0.14350648419904835
15.0,0.6,1.0,False,16.689688052609952,20.38373864481613,16.69202802038445,20.387719263117706,0.7120551929743757,-2.999206498879994,0.13064958629502446
16.0,0.64,1.0,False,16.780093176999465,20.30497887197332,16.78752520699013,20.302810430531178,0.7127133894954961,-3.0045878240758856,0.11806786433461089
17.0,0.68,1.0,False,16.8737439427181,20.22325057775453,16.882455866385357,20.218923306053043,0.7137386917266578,-3.013626062429217,0.10605987887152701
18.0,0.72,1.0,False,16.96631116313085,20.142298601851625,16.97286073084509,20.13786892277956,0.7149782061124967,-3.0258369508359504,0.0944923890624226
19.0,0.76,1.0,False,17.057895036759724,20.061723587460623,17.06555154482508,20.05650492795287,0.7165371800497065,-3.0410062773995117,0.08300453089596811
20.0,0.8,1.0,False,17.14933367405897,19.981275019096618,17.152557384507247,19.975514985693447,0.7184677603749469,-3.058888670268053,0.07235766892760191
21.0,0.84,1.0,False,17.24061823814999,19.90117351060122,17.240766330354358,19.896176509899313,0.7204166516092462,-3.080094671269285,0.06189028322011421
22.0,0.88,1.0,False,17.33198709179073,19.821426969348536,17.32806496709178,19.820269337821024,0.7230655831841908,-3.102553286757232,0.053947578449246934
23.0,0.92,1.0,False,17.423328120941253,19.742135918396436,17.415361149943816,19.744634860913656,0.725599016544827,-3.127734568910109,0.04639716524945039
24.0,0.96,1.0,False,17.515167536580304,19.662694717198864,17.504792577209315,19.667460302894376,0.7288694828690857,-3.1532476498521214,0.04352258622486287
25.0,1.0,1.0,False,17.606829503331088,19.58383443130669,17.600706636112054,19.586142362406655,0.7327656004084564,-3.17725401108691,0.04154875913225254
26.0,1.04,1.0,False,17.69888129283621,19.505070756006003,17.696158225385698,19.506602669668283,0.736387076662527,-3.2020627989284116,0.04640562461493506
27.0,1.08,1.0,False,17.7914732563942,19.42611970163808,17.792582597038262,19.425598476751684,0.7426988438764363,-3.2196266354412955,0.05434499593493175
28.0,1.12,1.0,False,17.88448974018378,19.346525939025646,17.887207187041135,19.34672174557997,0.7487846878580819,-3.236276792288394,0.06224314224044627
