frame_nr,time,measurement_available,use_hbb,x,y,state1,state2,state3,state4,state5
0.0,0.0,0.0,False,26.1636756257282,-3.278198824382477,26.19739593450542,-3.1002406865044234,1.7489888568671177,-3.463534149081926,0.2798476878460085
1.0,0.04,0.0,False,26.1574710178954,-3.3133970123132133,26.183475195487876,-3.172447856519731,1.7484572736382173,-3.4637685085320564,0.2775342472715959
2.0,0.08,0.0,False,26.15116263032504,-3.3487005903114833,26.169678703351938,-3.2426819027916505,1.747799262229541,-3.4629628103840804,0.27244438945219684
3.0,0.12,0.0,False,26.144878323216624,-3.3841724834302664,26.156302601598625,-3.313250753852937,1.7472129832403942,-3.461094005113823,0.2682857757065072
4.0,0.16,0.0,False,26.138398813835988,-3.4198105705224107,26.143179179420606,-3.3849559336662782,1.7467888745822113,-3.458261488826585,0.2593565567134015
5.0,0.2,0.0,False,26.13186314428212,-3.4555237599016375,26.132022140004718,-3.4556158129598415,1.7467066166057983,-3.454621989836529,0.25184502930618075
6.0,0.24,0.0,False,26.118603773360885,-3.5266932600895102,26.120243370898592,-3.5245861398976275,1.7469888618710714,-3.4503890898354497,0.23595688837783454
7.0,0.28,0.0,False,26.10435383664249,-3.6041560882499737,26.107003917332563,-3.5958256362993763,1.7474546431785347,-3.4457809122921033,0.22230329187049291
8.0,0.32,0.0,False,26.089199955822117,-3.688136864303623,26.094603866349296,-3.6679476283805332,1.748199004969519,-3.4410198007058903,0.21071695325766918
9.0,0.36,0.0,False,26.072827054846254,-3.7786965052414137,26.080083229410278,-3.7405533543517118,1.7491080465522706,-3.43628627967457,0.20087002213492983
10.0,0.4,1.0,False,26.055289181108837,-3.875649676687001,26.06650644874341,-3.8126556536938994,1.7503269335523697,-3.4317472543357432,0.19279048765275397
11.0,0.44,1.0,False,26.036360912488252,-3.978819308268764,26.051542854371803,-3.8831051885710233,1.7515898396453355,-3.427531951251744,0.1858418978110967
12.0,0.48,1.0,False,26.01604788914174,-4.088409463415105,26.026725891585546,-4.024538966284828,1.7531798607208007,-3.4233040295547026,0.17495840580861108
13.0,0.52,1.0,False,25.9945104033029,-4.204111048125423,26.002986014327877,-4.166470439381799,1.754992624295506,-3.4186447219766514,0.1643540882706539
14.0,0.56,1.0,False,25.971596461108447,-4.3254513601190805,25.976200690864108,-4.309406804168641,1.757342601819595,-3.413791437781872,0.15485275254369202
15.0,0.6,1.0,False,25.947566757864852,-4.452308470974003,25.95026256830902,-4.451440819567734,1.7601130811692645,-3.4088233927228258,0.1455592406212664
16.0,0.64,1.0,False,25.922410900923023,-4.584637358383057,25.923811185178284,-4.590481760359233,1.7632856430061963,-3.4039757298816937,0.1371957565499186
17.0,0.68,1.0,False,25.896284053534984,-4.722561144567918,25.896800114086965,-4.730077846507377,1.7669699350699744,-3.399116506024091,0.12946693624226374
18.0,0.72,1.0,False,25.86994108547952,-4.859760807286379,25.87009157310528,-4.868543068112869,1.7709808246659873,-3.39444287378292,0.12273445806081404
19.0,0.76,1.0,False,25.84334337471041,-4.996007376742676,25.842550502210294,-5.002691060310767,1.775617280324258,-3.390112421975549,0.11648977313684024
20.0,0.8,1.0,False,25.816597446980584,-5.13120052331555,25.81575649373073,-5.135981573755867,1.7804715959730086,-3.3862131626974206,0.11133011610375179
21.0,0.84,1.0,False,25.789626234534726,-5.265554083840073,25.789792022383335,-5.268273415193489,1.7859255635473523,-3.3827945238935464,0.10652971116680784
22.0,0.88,1.0,False,25.762504543858835,-5.3992924722824425,25.764147533103348,-5.4002668366044935,1.792008807424755,-3.3798320412690424,0.10404757619430068
23.0,0.92,1.0,False,25.735093003985174,-5.532309385016576,25.73695324297544,-5.533735256187895,1.7985597760761585,-3.37732530709078,0.10183862861829267
24.0,0.96,1.0,False,25.707492177329573,-5.664658491814762,25.7104111958677,-5.665182703401062,1.8055730736487425,-3.375196389346533,0.10364466980216111
25.0,1.0,1.0,False,25.67965665713747,-5.79669574726038,25.68199548583603,-5.796531416470258,1.8127497476647167,-3.373297491776629,0.10537188352306268
26.0,1.04,1.0,False,25.651617897767892,-5.92861473902156,25.65357923140462,-5.929329985337497,1.8199267492059454,-3.3714181338070075,0.11433200430957118
27.0,1.08,1.0,False,25.623010314191394,-6.060468055189673,25.625472587743435,-6.061604033225292,1.8272841143401297,-3.369325350596605,0.12300288063621027
28.0,1.12,1.0,False,25.593732215076866,-6.192321450803477,25.595273175476734,-6.1932638865828435,1.8345309787389408,-3.366780765423345,0.13121126576462325
29.0,1.16,1.0,False,25.563941444416606,-6.323733865903753,25.566482479893633,-6.324383242892921,1.8419200916938432,-3.363559626409187,0.13887311802831936
30.0,1.2,1.0,False,25.533308257057318,-6.455075047017471,25.53635978009718,-6.455100870212571,1.8491683636535725,-3.3594467343126055,0.14571677734069888
31.0,1.24,1.0,False,25.501950379059984,-6.586430590610419,25.507330140665378,-6.587090483128847,1.8566142571814297,-3.354257901468558,0.1523683308464137
32.0,1.28,1.0,False,25.46976264507667,-6.717543407060944,25.475108603041882,-6.718659893042722,1.8637972202090727,-3.3478654903840948,0.15784270382742874
33.0,1.32,1.0,False,25.436465396643566,-6.848384830642079,25.442088442843563,-6.850654188356339,1.8708633547770206,-3.3401817955457838,0.16277258258653168
34.0,1.36,1.0,False,25.402216453610205,-6.978959362457337,25.409254765712515,-6.9792718222909285,1.8775491521484586,-3.331177364838402,0.16611528244180346
35.0,1.4000000000000001,1.0,False,25.36662527520431,-7.109504674223893,25.3734461349155,-7.109935695651961,1.883863988110706,-3.3208736437072757,0.168745774344906
36.0,1.44,1.0,False,25.3299262535586,-7.24016785210739,25.337058827865356,-7.2414423959926975,1.8898454246674121,-3.309371816677303,0.16987661992873648
37.0,1.48,1.0,False,25.292002125067107,-7.370813542608667,25.299514157588213,-7.371570966293268,1.8954589031250115,-3.296843006978252,0.16963773802205834
38.0,1.52,1.0,False,25.253220834604942,-7.50124119835246,25.259202854979314,-7.500859692617764,1.9008818149750066,-3.2835096922767057,0.16832090648051634
39.0,1.56,1.0,False,25.21351764488769,-7.631374232011631,25.218534802109716,-7.629583736550691,1.905948695712197,-3.2696192273898235,0.165882384826048
40.0,1.6,1.0,False,25.172929404915134,-7.761280727036012,25.174979517428795,-7.760381672325039,1.910956535868062,-3.255444762615647,0.16309334448357796
41.0,1.6400000000000001,1.0,False,25.13162859580974,-7.890605333229829,25.132670541994397,-7.892395826931022,1.9156248262515472,-3.2412869218591984,0.1596997582108161
42.0,1.68,1.0,False,25.089592012680484,-8.019213401623382,25.090164727258944,-8.024193078642906,1.9198545452416247,-3.22744761758797,0.1552646944550113
43.0,1.72,1.0,False,25.046684693113207,-8.147243543579304,25.048514407958038,-8.15336410622444,1.9237084846717067,-3.2142102803982966,0.15030732609927014
44.0,1.76,1.0,False,25.003280290945405,-8.274501005162493,25.00535335595383,-8.282117558607231,1.9272391551855699,-3.201858063240979,0.14453641323489447
45.0,1.8,1.0,False,24.95932419752038,-8.400909188787052,24.962784126014363,-8.408243267559119,1.930636954148125,-3.190640371568888,0.13866643577595078
46.0,1.84,1.0,False,24.91537921266116,-8.525764618672328,24.919137234756207,-8.532506363783956,1.934100131990487,-3.1807702867100422,0.13249330916824859
47.0,1.8800000000000001,1.0,False,24.871153770351533,-8.648983434510647,24.874656413443535,-8.65613114832178,1.9376444404707276,-3.172385990498497,0.12677788394057218
48.0,1.92,1.0,False,24.82654488484873,-8.77026598319041,24.827533642348126,-8.779902527808398,1.9413976331974792,-3.1655596069693757,0.1215057819218451
49.0,1.96,1.0,False,24.781515601360084,-8.889825608412663,24.781754431133496,-8.900691770032866,1.9450805783698406,-3.1603123969079805,0.11665290463289121
50.0,2.0,1.0,False,24.736314571412116,-9.007380721504264,24.735017774434432,-9.0200737564208,1.9488256956075027,-3.1566170062765004,0.11241105142337995
51.0,2.04,1.0,False,24.690987202186864,-9.122984465952824,24.691584683977453,-9.1337914010631,1.9509238892756904,-2.994151620278837,0.10941176259317224
52.0,2.08,1.0,False,24.64566815420584,-9.236827149219211,24.646190676588454,-9.247802801152535,1.952953623607113,-2.833492377046598,0.10664844063480414
53.0,2.12,1.0,False,24.600310887364273,-9.34929238767366,24.599466986728096,-9.358301114120291,1.9552066426453518,-2.674479801684991,0.10421408627506645
54.0,2.16,1.0,False,24.55520165660604,-9.460441081480853,24.553192289582952,-9.468519983669227,1.957655630545774,-2.5169119557895945,0.10242256316560847
55.0,2.2,1.0,False,24.510123986102666,-9.570567349165055,24.508142026526166,-9.575223802614811,1.960323305845145,-2.3605477747361494,0.10095430123211206
56.0,2.24,1.0,False,24.4651827195042,-9.679686588333693,24.464183064536613,-9.679884456493294,1.9632979996327145,-2.205111243611965,0.10034258949663957
57.0,2.2800000000000002,1.0,False,24.41974308445026,-9.788526366648611,24.420627706964943,-9.784775879714203,1.9663817007798012,-2.050318303335227,0.10046808258198711
58.0,2.32,1.0,False,24.37403410831871,-9.89684499004798,24.37572647818622,-9.893248771320735,1.9696687062975742,-1.8958906995644234,0.10123119859031242
59.0,2.36,1.0,False,24.32791030460119,-10.005152058189465,24.33133210400761,-10.0025381596875,1.9730751794746104,-1.7415584693927666,0.10254818986205713
60.0,2.4,1.0,False,24.281308623520115,-10.113471714815649,24.28590005559639,-10.112080714559083,1.9764970235170964,-1.5870632594034113,0.10399684251571946
61.0,2.44,1.0,False,24.233867875993507,-10.222413514244533,24.24066384185135,-10.220385387275837,1.9799946114419122,-1.4321715632747734,0.10542492954947513
62.0,2.48,1.0,False,24.185617789281796,-10.331785532127386,24.191748698384085,-10.331028962527196,1.9836320066512976,-1.2766963972497232,0.10709139410980284
63.0,2.52,1.0,False,24.13680642230695,-10.441284785137112,24.14339193914138,-10.439307658545601,1.9874430612286715,-1.1205137882056062,0.10878268462539151
64.0,2.56,1.0,False,24.087360778457263,-10.550793086425836,24.092105145835383,-10.54967886367661,1.99117079261529,-0.963520656391661,0.110614061730268
65.0,2.6,1.0,False,24.037352445491216,-10.6601315934204,24.040573797691117,-10.660036206557272,1.9948034746029606,-0.8056645271790712,0.11234798404553178
66.0,2.64,1.0,False,23.98625560469676,-10.7700850228165,23.986293803733503,-10.773583596332536,1.9982873418094187,-0.6469246086333879,0.11431270557446158
67.0,2.68,1.0,False,23.934368981899944,-10.880195656814486,23.933432110707766,-10.882976653204683,2.0013301131221843,-0.48734658673395276,0.1157324055242152
68.0,2.72,1.0,False,23.881928063630372,-10.991060693532875,23.883702670241625,-10.989267662821172,2.0041825087670593,-0.3269982342429177,0.11670505929034329
69.0,2.7600000000000002,1.0,False,23.829049338336755,-11.10247451298756,23.831824395839654,-11.09784008549671,2.006719065745085,-0.16597990247131056,0.1169964375080285
